ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-29,'600449,ÄþÏÄ½¨²Ä,11.34,11.42,11.23,11.26,11.26,0.08,0.7105,1.3626,6515523,73884920.0,5422573016.28,5422573016.28
2017-12-28,'600449,ÄþÏÄ½¨²Ä,11.26,11.33,11.16,11.18,11.27,-0.01,-0.0887,1.7262,8254456,92839225.0,5384318532.92,5384318532.92
2017-12-27,'600449,ÄþÏÄ½¨²Ä,11.27,11.39,11.21,11.23,11.2,0.07,0.625,1.5286,7309681,82612755.0,5389100343.34,5389100343.34
2017-12-26,'600449,ÄþÏÄ½¨²Ä,11.2,11.21,10.92,11.12,11.11,0.09,0.8101,1.1386,5444650,60446857.0,5355627670.4,5355627670.4
2017-12-25,'600449,ÄþÏÄ½¨²Ä,11.11,11.25,11.08,11.13,11.15,-0.04,-0.3587,1.1982,5729479,63977555.0,5312591376.62,5312591376.62
2017-12-22,'600449,ÄþÏÄ½¨²Ä,11.15,11.24,11.07,11.08,11.06,0.09,0.8137,1.1801,5642948,62878687.0,5331718618.3,5331718618.3
2017-12-21,'600449,ÄþÏÄ½¨²Ä,11.06,11.17,10.86,10.98,10.99,0.07,0.6369,0.9333,4462671,49335205.0,5288682324.52,5288682324.52
2017-12-20,'600449,ÄþÏÄ½¨²Ä,10.99,11.31,10.94,11.3,11.29,-0.3,-2.6572,1.3051,6240653,69128595.0,5255209651.58,5255209651.58
2017-12-19,'600449,ÄþÏÄ½¨²Ä,11.29,11.36,11.26,11.36,11.27,0.02,0.1775,0.861,4117006,46529439.0,5398663964.18,5398663964.18
2017-12-18,'600449,ÄþÏÄ½¨²Ä,11.27,11.29,11.07,11.19,11.21,0.06,0.5352,0.9402,4495809,50351274.0,5389100343.34,5389100343.34
2017-12-15,'600449,ÄþÏÄ½¨²Ä,11.21,11.58,11.18,11.52,11.61,-0.4,-3.4453,1.7935,8576093,97077654.0,5360409480.82,5360409480.82
2017-12-14,'600449,ÄþÏÄ½¨²Ä,11.61,11.65,11.35,11.4,11.42,0.19,1.6637,1.5952,7627784,87777746.0,5551681897.62,5551681897.62
2017-12-13,'600449,ÄþÏÄ½¨²Ä,11.42,11.61,11.26,11.5,11.58,-0.16,-1.3817,1.508,7211168,82096384.0,5460827499.64,5460827499.64
2017-12-12,'600449,ÄþÏÄ½¨²Ä,11.58,11.86,11.55,11.79,11.87,-0.29,-2.4431,1.488,7115222,83387150.0,5537336466.36,5537336466.36
2017-12-11,'600449,ÄþÏÄ½¨²Ä,11.87,11.88,11.64,11.73,11.79,0.08,0.6785,1.9502,9325615,109639464.0,5676008968.54,5676008968.54
2017-12-08,'600449,ÄþÏÄ½¨²Ä,11.79,11.84,11.41,11.45,11.48,0.31,2.7003,1.6797,8032010,93646112.0,5637754485.18,5637754485.18
2017-12-07,'600449,ÄþÏÄ½¨²Ä,11.48,11.66,11.41,11.57,11.61,-0.13,-1.1197,1.3335,6376627,73549251.0,5489518362.16,5489518362.16
2017-12-06,'600449,ÄþÏÄ½¨²Ä,11.61,11.65,11.2,11.65,11.62,-0.01,-0.0861,1.629,7789588,89145975.0,5551681897.62,5551681897.62
2017-12-05,'600449,ÄþÏÄ½¨²Ä,11.62,11.9,11.44,11.9,12.01,-0.39,-3.2473,2.4939,11925454,139568632.0,5556463708.04,5556463708.04
