»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-10-09,'603003,¡˙”Ó»º”Õ,14.27,14.3,13.95,14.0,13.92,0.35,2.5144,0.5312,2343154,33150489.0,6294705299.19,6294705299.19
2017-09-29,'603003,¡˙”Ó»º”Õ,13.92,14.2,13.75,14.16,14.17,-0.25,-1.7643,0.5935,2618019,36494490.0,6140315190.24,6140315190.24
2017-09-28,'603003,¡˙”Ó»º”Õ,14.17,14.4,14.13,14.39,14.36,-0.19,-1.3231,0.3986,1758160,25083476.0,6250593839.49,6250593839.49
2017-09-27,'603003,¡˙”Ó»º”Õ,14.36,14.4,14.22,14.24,14.31,0.05,0.3494,0.2908,1282860,18371775.0,6334405612.92,6334405612.92
2017-09-26,'603003,¡˙”Ó»º”Õ,14.31,14.36,14.18,14.24,14.27,0.04,0.2803,0.6167,1245760,17812922.0,6312349883.07,2890620000.0
2017-09-25,'603003,¡˙”Ó»º”Õ,14.27,14.64,14.26,14.54,14.5,-0.23,-1.5862,0.8816,1780800,25589309.0,6294705299.19,2882540000.0
2017-09-22,'603003,¡˙”Ó»º”Õ,14.5,14.73,14.4,14.71,14.86,-0.36,-2.4226,1.3063,2638743,38438754.0,6396161656.5,2929000000.0
2017-09-21,'603003,¡˙”Ó»º”Õ,14.86,15.04,14.81,15.0,14.99,-0.13,-0.8672,0.9846,1988800,29763247.0,6554962911.42,3001720000.0
2017-09-20,'603003,¡˙”Ó»º”Õ,14.99,15.03,14.87,14.99,14.98,0.01,0.0668,0.7127,1439570,21537256.0,6612307809.03,3027980000.0
2017-09-19,'603003,¡˙”Ó»º”Õ,14.98,15.08,14.85,14.99,15.0,-0.02,-0.1333,0.8018,1619600,24226023.0,6607896663.06,3025960000.0
2017-09-18,'603003,¡˙”Ó»º”Õ,15.0,15.08,14.82,15.02,15.16,-0.16,-1.0554,1.0574,2135926,31986708.0,6616718955.0,3030000000.0
2017-09-15,'603003,¡˙”Ó»º”Õ,15.16,15.65,15.08,15.4,15.11,0.05,0.3309,2.251,4546933,69728924.0,6687297290.52,3062320000.0
2017-09-14,'603003,¡˙”Ó»º”Õ,15.11,15.19,14.86,14.86,14.86,0.25,1.6824,1.4086,2845375,42951186.0,6665241560.67,3052220000.0
2017-09-13,'603003,¡˙”Ó»º”Õ,14.86,14.94,14.75,14.82,14.84,0.02,0.1348,0.9396,1897996,28211192.0,6554962911.42,3001720000.0
2017-09-12,'603003,¡˙”Ó»º”Õ,14.84,15.04,14.81,15.0,15.04,-0.2,-1.3298,1.5807,3192996,47604140.0,6546140619.48,2997680000.0
2017-09-11,'603003,¡˙”Ó»º”Õ,15.04,15.16,14.81,15.06,15.1,-0.06,-0.3974,1.1481,2319139,34883679.0,6634363538.88,3038080000.0
2017-09-08,'603003,¡˙”Ó»º”Õ,15.1,15.21,15.04,15.2,15.17,-0.07,-0.4614,0.8939,1805729,27274572.0,6660830414.7,3050200000.0
2017-09-07,'603003,¡˙”Ó»º”Õ,15.17,15.28,15.12,15.25,15.19,-0.02,-0.1317,0.9036,1825183,27733695.0,6691708436.49,3064340000.0
2017-09-06,'603003,¡˙”Ó»º”Õ,15.19,15.2,15.06,15.15,15.2,-0.01,-0.0658,0.8508,1718549,25979158.0,6700530728.43,3068380000.0
2017-09-05,'603003,¡˙”Ó»º”Õ,15.2,15.43,14.85,15.41,15.68,-0.48,-3.0612,1.7268,3488180,52969734.0,6704941874.4,3070400000.0
2017-09-04,'603003,¡˙”Ó»º”Õ,15.68,15.83,15.61,15.7,15.73,-0.05,-0.3179,0.7358,1486263,23328531.0,6916676880.96,3167360000.0
2017-09-01,'603003,¡˙”Ó»º”Õ,15.73,15.75,15.56,15.57,15.57,0.16,1.0276,0.8316,1679853,26274397.0,6938732610.81,3177460000.0
2017-08-31,'603003,¡˙”Ó»º”Õ,15.57,15.68,15.52,15.64,15.64,-0.07,-0.4476,0.6607,1334704,20782942.0,6868154275.29,3145140000.0
2017-08-30,'603003,¡˙”Ó»º”Õ,15.64,15.73,15.55,15.6,15.6,0.04,0.2564,0.8026,1621200,25336144.0,6899032297.08,3159280000.0
2017-08-29,'603003,¡˙”Ó»º”Õ,15.6,15.82,15.58,15.82,15.81,-0.21,-1.3283,1.1126,2247396,35215229.0,6881387713.2,3151200000.0
2017-08-28,'603003,¡˙”Ó»º”Õ,15.81,15.86,15.67,15.76,15.74,0.07,0.4447,1.0814,2184410,34456082.0,6974021778.57,3193620000.0
2017-08-25,'603003,XD¡˙”Ó»º,15.74,15.89,15.61,15.88,15.94,-0.2,-1.2547,1.2165,2457331,38710883.0,6943143756.78,3179480000.0
2017-08-24,'603003,¡˙”Ó»º”Õ,15.95,16.02,15.48,15.56,15.67,0.28,1.7869,1.6642,3361674,53177903.0,7035777822.15,3221900000.0
2017-08-23,'603003,¡˙”Ó»º”Õ,15.67,15.8,15.58,15.61,15.65,0.02,0.1278,0.6225,1257500,19730850.0,6912265734.99,3165340000.0
2017-08-22,'603003,¡˙”Ó»º”Õ,15.65,15.98,15.64,15.9,15.9,-0.25,-1.5723,0.9974,2014698,31737853.0,6903443443.05,3161300000.0
2017-08-21,'603003,¡˙”Ó»º”Õ,15.9,16.2,15.71,15.9,15.8,0.1,0.6329,1.527,3084621,49115129.0,7013722092.3,3211800000.0
2017-08-18,'603003,¡˙”Ó»º”Õ,15.8,16.15,15.42,15.54,15.59,0.21,1.347,1.9489,3936845,62455919.0,6969610632.6,3191600000.0
2017-08-17,'603003,¡˙”Ó»º”Õ,15.59,15.62,15.4,15.4,15.48,0.11,0.7106,0.8949,1807702,28047040.0,6876976567.23,3149180000.0
2017-08-16,'603003,¡˙”Ó»º”Õ,15.48,15.52,15.21,15.29,15.33,0.15,0.9785,0.9065,1831212,28172663.0,6828453961.56,3126960000.0
2017-08-15,'603003,¡˙”Ó»º”Õ,15.33,15.42,15.17,15.17,15.2,0.13,0.8553,0.5853,1182301,18085242.0,6762286772.01,3096660000.0
2017-08-14,'603003,¡˙”Ó»º”Õ,15.2,15.2,15.03,15.03,15.03,0.17,1.1311,0.497,1003900,15215789.0,6704941874.4,3070400000.0
2017-08-11,'603003,¡˙”Ó»º”Õ,15.03,15.19,15.0,15.06,15.1,-0.07,-0.4636,0.8717,1760882,26514639.0,6629952392.91,3036060000.0
2017-08-10,'603003,¡˙”Ó»º”Õ,15.1,15.4,15.04,15.31,15.39,-0.29,-1.8843,0.907,1832200,27860220.0,6660830414.7,3050200000.0
2017-08-09,'603003,¡˙”Ó»º”Õ,15.39,15.47,15.34,15.4,15.49,-0.1,-0.6456,0.5361,1082900,16653524.0,6788753647.83,3108780000.0
2017-08-08,'603003,¡˙”Ó»º”Õ,15.49,15.54,15.32,15.54,15.56,-0.07,-0.4499,0.9622,1943711,29945255.0,6832865107.53,3128980000.0
2017-08-07,'603003,¡˙”Ó»º”Õ,15.56,15.66,15.28,15.33,15.34,0.22,1.4342,1.1528,2328669,36188507.0,6863743129.32,3143120000.0
2017-08-04,'603003,¡˙”Ó»º”Õ,15.34,15.39,15.26,15.39,15.39,-0.05,-0.3249,0.686,1385688,21223880.0,6766697917.98,3098680000.0
2017-08-03,'603003,¡˙”Ó»º”Õ,15.39,15.49,15.21,15.21,15.29,0.1,0.654,0.8716,1760659,26987276.0,6788753647.83,3108780000.0
2017-08-02,'603003,¡˙”Ó»º”Õ,15.29,15.65,15.24,15.65,15.65,-0.36,-2.3003,0.9405,1899745,29302074.0,6744642188.13,3088580000.0
2017-08-01,'603003,¡˙”Ó»º”Õ,15.65,15.76,15.5,15.64,15.66,-0.01,-0.0639,0.8125,1641278,25638945.0,6903443443.05,3161300000.0
2017-07-31,'603003,¡˙”Ó»º”Õ,15.66,15.68,15.42,15.64,15.64,0.02,0.1279,0.8558,1728771,26941171.0,6907854589.02,3163320000.0
2017-07-28,'603003,¡˙”Ó»º”Õ,15.64,15.66,15.36,15.46,15.57,0.07,0.4496,1.0706,2162548,33553323.0,6899032297.08,3159280000.0
2017-07-27,'603003,¡˙”Ó»º”Õ,15.57,15.6,15.21,15.51,15.44,0.13,0.842,1.2073,2438788,37617853.0,6868154275.29,3145140000.0
2017-07-26,'603003,¡˙”Ó»º”Õ,15.44,15.75,15.35,15.71,15.76,-0.32,-2.0305,1.4329,2894394,44887937.0,6810809377.68,3118880000.0
2017-07-25,'603003,¡˙”Ó»º”Õ,15.76,16.08,15.72,15.92,15.92,-0.16,-1.005,1.1729,2369358,37590010.0,6951966048.72,3183520000.0
2017-07-24,'603003,¡˙”Ó»º”Õ,15.92,15.93,15.52,15.93,15.93,-0.01,-0.0628,1.3407,2708136,42662777.0,7022544384.24,3215840000.0
2017-07-21,'603003,¡˙”Ó»º”Õ,15.93,16.24,15.81,16.2,16.15,-0.22,-1.3622,1.7257,3485835,55827057.0,7026955530.21,3217860000.0
2017-07-20,'603003,¡˙”Ó»º”Õ,16.15,16.2,15.61,15.75,15.79,0.36,2.2799,2.4146,4877470,78032634.0,7124000741.55,3262300000.0
2017-07-19,'603003,¡˙”Ó»º”Õ,15.79,15.83,15.48,15.7,15.67,0.12,0.7658,1.4443,2917464,45722734.0,6965199486.63,3189580000.0
2017-07-18,'603003,¡˙”Ó»º”Õ,15.67,15.7,15.24,15.46,15.59,0.08,0.5131,1.4803,2990273,46158687.0,6912265734.99,3165340000.0
2017-07-17,'603003,¡˙”Ó»º”Õ,15.59,16.35,15.03,16.12,16.11,-0.52,-3.2278,2.3604,4767992,75309415.0,6876976567.23,3149180000.0
2017-07-14,'603003,¡˙”Ó»º”Õ,16.11,16.23,15.74,15.85,15.99,0.12,0.7505,1.9486,3936207,63140628.0,7106356157.67,3254220000.0
2017-07-13,'603003,¡˙”Ó»º”Õ,15.99,16.0,15.68,15.85,16.01,-0.02,-0.1249,1.6351,3302840,52336572.0,7053422406.03,3229980000.0
2017-07-12,'603003,¡˙”Ó»º”Õ,16.01,16.25,15.83,15.9,15.67,0.34,2.1698,2.7471,5549129,88993221.0,7062244697.97,3234020000.0
2017-07-11,'603003,¡˙”Ó»º”Õ,15.67,15.95,15.55,15.65,15.76,-0.09,-0.5711,1.5536,3138301,49259803.0,6912265734.99,3165340000.0
2017-07-10,'603003,¡˙”Ó»º”Õ,15.76,16.2,15.58,16.0,16.23,-0.47,-2.8959,2.6642,5381627,85252598.0,6951966048.72,3183520000.0
2017-07-07,'603003,¡˙”Ó»º”Õ,16.23,16.54,15.9,15.9,15.45,0.78,5.0485,5.5889,11289486,182747510.0,7159289909.31,3278460000.0
2017-07-06,'603003,¡˙”Ó»º”Õ,15.45,15.48,15.01,15.23,15.23,0.22,1.4445,1.2646,2554392,38927478.0,6815220523.65,3120900000.0
2017-07-05,'603003,¡˙”Ó»º”Õ,15.23,15.28,15.03,15.27,15.26,-0.03,-0.1966,0.8304,1677489,25386012.0,6718175312.31,3076460000.0
2017-07-04,'603003,¡˙”Ó»º”Õ,15.26,15.37,15.17,15.3,15.23,0.03,0.197,0.899,1816005,27722543.0,6731408750.22,3082520000.0
2017-07-03,'603003,¡˙”Ó»º”Õ,15.23,15.27,15.06,15.22,15.06,0.17,1.1288,0.6475,1307902,19875034.0,6718175312.31,3076460000.0
2017-06-30,'603003,¡˙”Ó»º”Õ,15.06,15.15,14.98,15.14,15.16,-0.1,-0.6596,0.5334,1077491,16229461.0,6643185830.82,3042120000.0
2017-06-29,'603003,¡˙”Ó»º”Õ,15.16,15.32,15.11,15.3,15.25,-0.09,-0.5902,0.7926,1601138,24299447.0,6687297290.52,3062320000.0
2017-06-28,'603003,¡˙”Ó»º”Õ,15.25,15.28,15.04,15.18,15.17,0.08,0.5274,0.8589,1735018,26329114.0,6726997604.25,3080500000.0
2017-06-27,'603003,¡˙”Ó»º”Õ,15.17,15.3,15.06,15.23,15.23,-0.06,-0.394,0.7709,1557306,23645643.0,6691708436.49,3064340000.0
2017-06-26,'603003,¡˙”Ó»º”Õ,15.23,15.33,14.92,15.09,15.07,0.16,1.0617,1.0334,2087464,31699593.0,6718175312.31,3076460000.0
2017-06-23,'603003,¡˙”Ó»º”Õ,15.07,15.28,14.74,15.14,15.24,-0.17,-1.1155,1.4063,2840801,42658992.0,6647596976.79,3044140000.0
2017-06-22,'603003,¡˙”Ó»º”Õ,15.24,15.8,15.22,15.52,15.56,-0.32,-2.0566,1.784,3603764,56111350.0,6722586458.28,3078480000.0
2017-06-21,'603003,¡˙”Ó»º”Õ,15.56,15.69,15.3,15.54,15.56,0.0,0.0,1.5295,3089621,47682157.0,6863743129.32,3143120000.0
2017-06-20,'603003,¡˙”Ó»º”Õ,15.56,16.18,15.51,15.75,15.61,-0.05,-0.3203,2.7846,5624882,89306621.0,6863743129.32,3143120000.0
2017-06-19,'603003,¡˙”Ó»º”Õ,15.61,15.63,15.24,15.29,15.26,0.35,2.2936,2.0551,4151323,64362839.0,6885798859.17,3153220000.0
2017-06-16,'603003,¡˙”Ó»º”Õ,15.26,15.36,15.1,15.16,15.17,0.09,0.5933,1.3395,2705800,41306422.0,6731408750.22,3082520000.0
2017-06-15,'603003,¡˙”Ó»º”Õ,15.17,15.25,14.96,15.03,14.94,0.23,1.5395,1.4657,2960695,44725244.0,6691708436.49,3064340000.0
2017-06-14,'603003,¡˙”Ó»º”Õ,14.94,15.15,14.91,15.0,15.08,-0.14,-0.9284,1.1079,2237976,33530480.0,6590252079.18,3017880000.0
2017-06-13,'603003,¡˙”Ó»º”Õ,15.08,15.16,14.89,14.89,14.93,0.15,1.0047,1.2202,2464874,37033588.0,6652008122.76,3046160000.0
2017-06-12,'603003,¡˙”Ó»º”Õ,14.93,15.43,14.82,15.3,15.45,-0.52,-3.3657,1.3419,2710562,41117413.0,6585840933.21,3015860000.0
2017-06-09,'603003,¡˙”Ó»º”Õ,15.45,15.5,15.2,15.21,15.29,0.16,1.0464,1.5047,3039515,46824490.0,6815220523.65,3120900000.0
2017-06-08,'603003,¡˙”Ó»º”Õ,15.29,15.66,15.21,15.3,15.44,-0.15,-0.9715,2.1358,4314402,66742872.0,6744642188.13,3088580000.0
2017-06-07,'603003,¡˙”Ó»º”Õ,15.44,15.5,14.84,14.93,15.22,0.22,1.4455,2.7412,5537210,84465768.0,6810809377.68,3118880000.0
2017-06-06,'603003,¡˙”Ó»º”Õ,15.22,15.39,14.26,15.22,15.19,0.03,0.1975,3.0207,6101914,89767944.0,6713764166.34,3074440000.0
2017-06-05,'603003,¡˙”Ó»º”Õ,15.19,15.48,15.08,15.08,15.2,-0.01,-0.0658,2.2998,4645501,71041536.0,6700530728.43,3068380000.0
2017-06-02,'603003,¡˙”Ó»º”Õ,15.2,16.26,15.09,16.0,16.77,-1.57,-9.362,5.002,10104060,155917510.0,6704941874.4,3070400000.0
2017-06-01,'603003,¡˙”Ó»º”Õ,16.77,18.38,16.77,17.82,18.63,-1.86,-9.9839,5.0784,10258381,174146684.0,7397491791.69,3387540000.0
2017-05-31,'603003,¡˙”Ó»º”Õ,18.63,20.63,18.63,20.51,20.7,-2.07,-10.0,8.2108,16585730,318062424.0,8217964942.11,3763260000.0
2017-05-26,'603003,¡˙”Ó»º”Õ,20.7,21.53,20.2,20.31,20.41,0.29,1.4209,5.1906,10485079,216650983.0,9131072157.9,4181400000.0
2017-05-25,'603003,¡˙”Ó»º”Õ,20.41,20.66,20.0,20.45,20.5,-0.09,-0.439,1.218,2460300,49972671.0,9003148924.77,4122820000.0
2017-05-24,'603003,¡˙”Ó»º”Õ,20.5,20.8,19.63,20.8,20.93,-0.43,-2.0545,1.9376,3913892,79644436.0,9042849238.5,4141000000.0
2017-05-23,'603003,¡˙”Ó»º”Õ,20.93,21.44,20.5,21.36,21.55,-0.62,-2.877,2.8292,5715002,119896733.0,9232528515.21,4227860000.0
2017-05-22,'603003,¡˙”Ó»º”Õ,21.55,22.55,21.49,22.55,22.15,-0.6,-2.7088,2.5471,5145208,112472872.0,9506019565.35,4353100000.0
2017-05-19,'603003,¡˙”Ó»º”Õ,22.15,23.08,21.9,21.97,21.91,0.24,1.0954,5.1999,10503891,235417485.0,9770688323.55,4474300000.0
2017-05-18,'603003,¡˙”Ó»º”Õ,21.91,22.74,20.44,20.44,20.67,1.24,5.999,6.5351,13200887,294036359.0,9664820820.27,4425820000.0
2017-05-17,'603003,¡˙”Ó»º”Õ,20.67,21.17,20.65,20.68,20.82,-0.15,-0.7205,0.9429,1904617,39685699.0,9117838719.99,4175340000.0
2017-05-16,'603003,¡˙”Ó»º”Õ,20.82,21.05,20.43,20.6,20.62,0.2,0.9699,0.9807,1981093,41038723.0,9184005909.54,4205640000.0
2017-05-15,'603003,¡˙”Ó»º”Õ,20.62,20.69,20.2,20.36,20.36,0.26,1.277,1.4089,2845919,58440278.0,9095782990.14,4165240000.0
2017-05-12,'603003,¡˙”Ó»º”Õ,20.36,20.6,20.11,20.41,20.28,0.08,0.3945,1.2278,2480250,50632043.0,8981093194.92,4112720000.0
2017-05-11,'603003,¡˙”Ó»º”Õ,20.28,20.5,19.6,20.01,20.02,0.26,1.2987,2.4383,4925400,99527765.0,8945804027.16,4096560000.0
