ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-29,'600460,Ê¿À¼Î¢,15.43,15.65,14.15,14.19,14.24,1.19,8.3567,14.9831,186864504,2822292438.0,19243802240.0,19243802240.0
2017-12-28,'600460,Ê¿À¼Î¢,14.24,14.72,13.93,14.65,14.65,-0.41,-2.7986,8.9107,111131822,1587595062.0,17759672320.0,17759672320.0
2017-12-27,'600460,Ê¿À¼Î¢,14.65,15.43,14.55,15.18,15.38,-0.73,-4.7464,9.1551,114179988,1705811847.0,18271011200.0,18271011200.0
2017-12-26,'600460,Ê¿À¼Î¢,15.38,15.57,14.5,14.9,15.39,-0.01,-0.065,10.367,129293822,1940710015.0,19181443840.0,19181443840.0
2017-12-25,'600460,Ê¿À¼Î¢,15.39,15.79,15.1,15.4,15.45,-0.06,-0.3883,9.15,114116468,1764654055.0,19193915520.0,19193915520.0
2017-12-22,'600460,Ê¿À¼Î¢,15.45,15.77,15.03,15.38,15.38,0.07,0.4551,10.7469,134032379,2066027423.0,19268745600.0,19268745600.0
2017-12-21,'600460,Ê¿À¼Î¢,15.38,15.67,14.64,14.71,14.87,0.51,3.4297,14.2471,177685772,2709153358.0,19181443840.0,19181443840.0
2017-12-20,'600460,Ê¿À¼Î¢,14.87,15.25,13.51,13.84,13.95,0.92,6.595,14.3669,179179314,2594143731.0,18545388160.0,18545388160.0
2017-12-19,'600460,Ê¿À¼Î¢,13.95,14.16,13.67,13.93,13.59,0.36,2.649,9.3404,116490042,1627351885.0,17397993600.0,17397993600.0
2017-12-18,'600460,Ê¿À¼Î¢,13.59,14.59,13.56,14.57,15.07,-1.48,-9.8208,13.3334,166289716,2304038779.0,16949013120.0,16949013120.0
2017-12-15,'600460,Ê¿À¼Î¢,15.07,15.81,14.76,14.85,15.08,-0.01,-0.0663,15.0825,188103799,2882058866.0,18794821760.0,18794821760.0
2017-12-14,'600460,Ê¿À¼Î¢,15.08,15.35,14.61,15.18,15.28,-0.2,-1.3089,12.3561,154100831,2309541750.0,18807293440.0,18807293440.0
2017-12-13,'600460,Ê¿À¼Î¢,15.28,15.32,14.4,14.5,14.58,0.7,4.8011,12.8037,159683364,2396049335.0,19056727040.0,19056727040.0
2017-12-12,'600460,Ê¿À¼Î¢,14.58,15.22,14.51,14.73,14.88,-0.3,-2.0161,10.8804,135696630,2007401254.0,18183709440.0,18183709440.0
2017-12-11,'600460,Ê¿À¼Î¢,14.88,14.96,14.11,14.27,14.46,0.42,2.9046,12.6543,157819923,2298253352.0,18557859840.0,18557859840.0
2017-12-08,'600460,Ê¿À¼Î¢,14.46,15.4,14.26,14.52,14.68,-0.22,-1.4986,16.3663,204114667,3019851369.0,18034049280.0,18034049280.0
2017-12-07,'600460,Ê¿À¼Î¢,14.68,15.45,14.32,14.5,14.58,0.1,0.6859,18.7834,234260480,3497120371.0,18308426240.0,18308426240.0
2017-12-06,'600460,Ê¿À¼Î¢,14.58,14.58,12.68,12.8,13.25,1.33,10.0377,17.2259,214836251,2944600735.0,18183709440.0,18183709440.0
2017-12-05,'600460,Ê¿À¼Î¢,13.25,13.57,12.58,13.0,13.04,0.21,1.6104,14.8503,185208345,2427087340.0,16524976000.0,16524976000.0
2017-12-04,'600460,Ê¿À¼Î¢,13.04,14.05,12.77,14.05,13.46,-0.42,-3.1204,18.6254,232289521,3104236002.0,16263070720.0,16263070720.0
2017-12-01,'600460,Ê¿À¼Î¢,13.46,13.46,12.02,12.16,12.24,1.22,9.9673,14.2258,177420063,2323340644.0,16786881280.0,16786881280.0
2017-11-30,'600460,Ê¿À¼Î¢,12.24,12.98,11.66,11.84,12.09,0.15,1.2407,13.574,169290998,2092712535.0,15265336320.0,15265336320.0
2017-11-29,'600460,Ê¿À¼Î¢,12.09,12.55,11.51,11.63,11.62,0.47,4.0448,13.6083,169718519,2042444511.0,15078261120.0,15078261120.0
