»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-08-28,'601933,”¿ª‘≥¨ –,6.93,7.01,6.88,6.9,6.9,0.03,0.4348,0.4045,26327798,182899175.0,66323302408.4,45106477970.4
2017-08-25,'601933,”¿ª‘≥¨ –,6.9,6.94,6.83,6.85,6.86,0.04,0.5831,0.3039,19781023,136545012.0,66036188545.2,44911211832.0
2017-08-24,'601933,”¿ª‘≥¨ –,6.86,6.97,6.85,6.93,6.95,-0.09,-1.295,0.3655,23790820,163887014.0,65653370060.9,44650856980.8
2017-08-23,'601933,”¿ª‘≥¨ –,6.95,7.07,6.94,7.02,7.03,-0.08,-1.138,0.2618,17041060,118928131.0,66514711650.6,45236655396.0
2017-08-22,'601933,”¿ª‘≥¨ –,7.03,7.09,7.01,7.07,7.07,-0.04,-0.5658,0.3588,23355772,164664614.0,67280348619.2,45757365098.4
2017-08-21,'601933,”¿ª‘≥¨ –,7.07,7.13,6.95,6.97,6.92,0.15,2.1676,0.8126,52893529,374146751.0,67663167103.6,46017719949.6
2017-08-18,'601933,”¿ª‘≥¨ –,6.92,7.06,6.89,6.95,6.98,-0.06,-0.8596,0.4651,30269879,211156663.0,66227597787.4,45041389257.6
2017-08-17,'601933,”¿ª‘≥¨ –,6.98,7.0,6.81,6.81,6.83,0.15,2.1962,0.7259,47245022,327016827.0,66801825513.8,45431921534.4
2017-08-16,'601933,”¿ª‘≥¨ –,6.83,6.96,6.81,6.93,6.93,-0.1,-1.443,0.4633,30154718,206561959.0,65366256197.6,44455590842.4
2017-08-15,'601933,”¿ª‘≥¨ –,6.93,7.0,6.83,6.84,6.84,0.09,1.3158,0.8395,54644235,379705813.0,66323302408.4,45106477970.4
2017-08-14,'601933,”¿ª‘≥¨ –,6.84,6.92,6.65,6.69,6.66,0.18,2.7027,1.0773,70122558,480348424.0,65461960818.7,44520679555.2
2017-08-11,'601933,”¿ª‘≥¨ –,6.66,6.74,6.6,6.6,6.62,0.04,0.6042,0.4368,28430182,189763168.0,63739277639.3,43349082724.8
2017-08-10,'601933,”¿ª‘≥¨ –,6.62,6.73,6.62,6.69,6.7,-0.08,-1.194,0.3158,20556142,137020097.0,63356459155.0,43088727873.6
2017-08-09,'601933,”¿ª‘≥¨ –,6.7,6.77,6.58,6.67,6.69,0.01,0.1495,0.6324,41159298,274536197.0,64122096123.6,43609437576.0
2017-08-08,'601933,”¿ª‘≥¨ –,6.69,6.72,6.65,6.71,6.72,-0.03,-0.4464,0.3142,20448605,136681050.0,64026391502.5,43544348863.2
2017-08-07,'601933,”¿ª‘≥¨ –,6.72,6.74,6.65,6.7,6.73,-0.01,-0.1486,0.3067,19959703,133557929.0,64313505365.8,43739615001.6
2017-08-04,'601933,”¿ª‘≥¨ –,6.73,6.77,6.68,6.7,6.72,0.01,0.1488,0.5136,33431446,224644607.0,64409209986.8,43804703714.4
2017-08-03,'601933,”¿ª‘≥¨ –,6.72,6.81,6.69,6.73,6.7,0.02,0.2985,0.4009,26095337,175885385.0,64313505365.8,43739615001.6
2017-08-02,'601933,”¿ª‘≥¨ –,6.7,6.76,6.68,6.74,6.73,-0.03,-0.4458,0.4223,27487636,184286814.0,64122096123.6,43609437576.0
2017-08-01,'601933,”¿ª‘≥¨ –,6.73,6.84,6.65,6.83,6.83,-0.1,-1.4641,0.799,52004539,349486392.0,64409209986.8,43804703714.4
2017-07-31,'601933,”¿ª‘≥¨ –,6.83,6.9,6.59,6.59,6.55,0.28,4.2748,1.5155,98644234,670039620.0,65366256197.6,44455590842.4
2017-07-28,'601933,”¿ª‘≥¨ –,6.55,6.66,6.53,6.64,6.59,-0.04,-0.607,0.4495,29255130,192647770.0,62686526807.4,42633106884.0
2017-07-27,'601933,”¿ª‘≥¨ –,6.59,6.71,6.39,6.71,6.72,-0.13,-1.9345,1.4224,92580304,605448610.0,63069345291.7,42893461735.2
2017-07-26,'601933,”¿ª‘≥¨ –,6.72,6.85,6.7,6.77,6.77,-0.05,-0.7386,0.6134,39926611,270499929.0,64313505365.8,43739615001.6
2017-07-25,'601933,”¿ª‘≥¨ –,6.77,6.85,6.75,6.77,6.8,-0.03,-0.4412,0.3276,21319898,144711264.0,64792028471.2,44065058565.6
2017-07-24,'601933,”¿ª‘≥¨ –,6.8,6.87,6.73,6.83,6.83,-0.03,-0.4392,0.6378,41515317,282464928.0,65079142334.4,44260324704.0
2017-07-21,'601933,”¿ª‘≥¨ –,6.83,6.91,6.64,6.69,6.69,0.14,2.0927,0.9507,61879794,420709755.0,65366256197.6,44455590842.4
2017-07-20,'601933,”¿ª‘≥¨ –,6.69,6.72,6.6,6.72,6.73,-0.04,-0.5944,0.9414,61271669,408549480.0,64026391502.5,43544348863.2
2017-07-19,'601933,”¿ª‘≥¨ –,6.73,6.75,6.63,6.67,6.73,0.0,0.0,1.0241,66657229,445796874.0,64409209986.8,43804703714.4
2017-07-18,'601933,”¿ª‘≥¨ –,6.73,6.82,6.57,6.67,6.71,0.02,0.2981,0.8966,58355450,390681233.0,64409209986.8,43804703714.4
2017-07-17,'601933,”¿ª‘≥¨ –,6.71,7.05,6.69,7.02,7.0,-0.29,-4.1429,1.5154,98635473,672390408.0,64217800744.7,43674526288.8
2017-07-14,'601933,”¿ª‘≥¨ –,7.0,7.06,6.95,6.97,6.99,0.01,0.1431,0.5359,34881186,244392341.0,66993234756.0,45562098960.0
2017-07-13,'601933,”¿ª‘≥¨ –,6.99,7.07,6.88,7.0,7.05,-0.06,-0.8511,1.3459,87600441,609511952.0,66897530134.9,45497010247.2
2017-07-12,'601933,”¿ª‘≥¨ –,7.05,7.25,6.98,7.21,7.26,-0.21,-2.8926,1.957,127376722,899426269.0,67471757861.4,45887542524.0
2017-07-11,'601933,”¿ª‘≥¨ –,7.26,7.33,7.07,7.1,7.09,0.17,2.3977,1.2382,80590512,581993336.0,69481554904.1,47254405492.8
2017-07-10,'601933,”¿ª‘≥¨ –,7.09,7.15,7.05,7.06,7.03,0.06,0.8535,0.8649,56292391,400039860.0,67854576345.7,46147897375.2
2017-07-07,'601933,”¿ª‘≥¨ –,7.03,7.05,6.99,7.01,7.05,-0.02,-0.2837,0.3393,22085908,155054717.0,67280348619.2,45757365098.4
2017-07-06,'601933,”¿ª‘≥¨ –,7.05,7.09,6.99,7.07,7.07,-0.02,-0.2829,0.5752,37436582,263100398.0,67471757861.4,45887542524.0
2017-07-05,'601933,”¿ª‘≥¨ –,7.07,7.12,6.95,6.97,7.0,0.07,1.0,0.783,50966161,359477780.0,67663167103.6,46017719949.6
2017-07-04,'601933,”¿ª‘≥¨ –,7.0,7.21,6.91,7.19,7.18,-0.18,-2.507,1.4796,96308276,673961241.0,66993234756.0,45562098960.0
2017-07-03,'601933,”¿ª‘≥¨ –,7.18,7.21,7.06,7.11,7.08,0.1,1.4124,0.8734,56846187,406633368.0,68715917935.4,46733695790.4
2017-06-30,'601933,”¿ª‘≥¨ –,7.08,7.11,6.99,7.03,7.04,0.04,0.5682,0.7579,49330173,348718639.0,67758871724.6,46082808662.4
2017-06-29,'601933,”¿ª‘≥¨ –,7.04,7.09,6.97,7.02,7.01,0.03,0.428,0.6838,44504509,312594034.0,67376053240.3,45822453811.2
2017-06-28,'601933,”¿ª‘≥¨ –,7.01,7.09,6.98,7.09,7.1,-0.09,-1.2676,0.5989,38978926,273897784.0,67088939377.1,45627187672.8
2017-06-27,'601933,”¿ª‘≥¨ –,7.1,7.24,7.03,7.15,7.12,-0.02,-0.2809,0.7196,46839716,334008493.0,67950280966.8,46212986088.0
2017-06-26,'601933,”¿ª‘≥¨ –,7.12,7.2,7.05,7.15,7.09,0.03,0.4231,1.0275,66879568,475176463.0,68141690209.0,46343163513.6
2017-06-23,'601933,”¿ª‘≥¨ –,7.09,7.16,6.88,6.97,6.97,0.12,1.7217,0.9685,63036861,444754611.0,67854576345.7,46147897375.2
2017-06-22,'601933,”¿ª‘≥¨ –,6.97,7.17,6.93,7.15,7.27,-0.3,-4.1265,1.5102,98297852,694065116.0,66706120892.8,45366832821.6
2017-06-21,'601933,”¿ª‘≥¨ –,7.27,7.38,6.69,6.76,6.72,0.55,8.1845,1.5082,98166608,679666229.0,69577259525.2,47319494205.6
2017-06-20,'601933,”¿ª‘≥¨ –,6.72,6.83,6.68,6.77,6.77,-0.05,-0.7386,0.5579,36312756,244813879.0,64313505365.8,43739615001.6
2017-06-19,'601933,”¿ª‘≥¨ –,6.77,6.79,6.63,6.63,6.68,0.09,1.3473,0.6929,45100870,303904438.0,64792028471.2,44065058565.6
2017-06-16,'601933,”¿ª‘≥¨ –,6.68,6.74,6.64,6.66,6.66,0.02,0.3003,0.636,41395157,276710536.0,63930686881.4,43479260150.4
2017-06-15,'601933,”¿ª‘≥¨ –,6.66,6.83,6.62,6.8,6.82,-0.16,-2.346,1.3646,88822168,594728610.0,63739277639.3,43349082724.8
2017-06-14,'601933,”¿ª‘≥¨ –,6.82,6.95,6.78,6.83,6.83,-0.01,-0.1464,0.8677,56480219,386962604.0,65270551576.6,44390502129.6
2017-06-13,'601933,”¿ª‘≥¨ –,6.83,6.87,6.76,6.82,6.84,-0.01,-0.1462,0.6993,45515189,309804256.0,65366256197.6,44455590842.4
2017-06-12,'601933,”¿ª‘≥¨ –,6.84,6.95,6.77,6.95,6.98,-0.14,-2.0057,1.2576,81854161,560627830.0,65461960818.7,44520679555.2
2017-06-09,'601933,”¿ª‘≥¨ –,6.98,7.07,6.95,6.99,6.97,0.01,0.1435,0.7817,50881591,356096645.0,66801825513.8,45431921534.4
2017-06-08,'601933,”¿ª‘≥¨ –,6.97,7.12,6.89,6.97,6.98,-0.01,-0.1433,1.1859,77188764,538674495.0,66706120892.8,45366832821.6
2017-06-07,'601933,”¿ª‘≥¨ –,6.98,6.99,6.81,6.81,6.81,0.17,2.4963,0.9102,59243412,408426253.0,66801825513.8,45431921534.4
2017-06-06,'601933,”¿ª‘≥¨ –,6.81,6.85,6.73,6.77,6.77,0.04,0.5908,0.6329,41193876,279466722.0,65174846955.5,44325413416.8
2017-06-05,'601933,”¿ª‘≥¨ –,6.77,6.82,6.65,6.73,6.74,0.03,0.4451,0.5638,36694102,247612608.0,64792028471.2,44065058565.6
2017-06-02,'601933,”¿ª‘≥¨ –,6.74,6.85,6.62,6.69,6.7,0.04,0.597,0.8504,55354210,372441038.0,64504914607.9,43869792427.2
2017-06-01,'601933,”¿ª‘≥¨ –,6.7,6.8,6.48,6.61,6.58,0.12,1.8237,0.993,64631308,432142783.0,64122096123.6,43609437576.0
2017-05-31,'601933,”¿ª‘≥¨ –,6.58,6.92,6.55,6.69,6.58,0.0,0.0,1.7107,111347963,748963182.0,62973640670.6,42828373022.4
2017-05-26,'601933,”¿ª‘≥¨ –,6.58,6.81,6.52,6.81,6.83,-0.25,-3.6603,1.5442,100512710,667158643.0,62973640670.6,42828373022.4
2017-05-25,'601933,”¿ª‘≥¨ –,6.83,6.94,6.74,6.89,6.9,-0.07,-1.0145,0.8644,56265880,384027899.0,65366256197.6,44455590842.4
2017-05-24,'601933,”¿ª‘≥¨ –,6.9,6.93,6.66,6.89,6.88,0.02,0.2907,0.8843,57559009,390711481.0,66036188545.2,44911211832.0
2017-05-23,'601933,”¿ª‘≥¨ –,6.88,7.02,6.69,6.72,6.72,0.16,2.381,1.6206,105482798,729928012.0,65844779303.0,44781034406.4
2017-05-22,'601933,”¿ª‘≥¨ –,6.72,6.79,6.63,6.73,6.74,-0.02,-0.2967,0.5864,38166551,255478291.0,64313505365.8,43739615001.6
2017-05-19,'601933,”¿ª‘≥¨ –,6.74,6.79,6.62,6.68,6.7,0.04,0.597,0.6041,39318382,263720141.0,64504914607.9,43869792427.2
2017-05-18,'601933,”¿ª‘≥¨ –,6.7,6.86,6.44,6.46,6.46,0.24,3.7152,1.5393,100192205,670562697.0,64122096123.6,43609437576.0
2017-05-17,'601933,”¿ª‘≥¨ –,6.46,6.64,6.45,6.52,6.55,-0.09,-1.374,0.8448,54987350,358427267.0,61825185217.7,42047308468.8
2017-05-16,'601933,”¿ª‘≥¨ –,6.55,6.59,6.3,6.32,6.33,0.22,3.4755,1.1908,77504696,502638259.0,62686526807.4,42633106884.0
2017-05-15,'601933,”¿ª‘≥¨ –,6.33,6.43,6.22,6.26,6.25,0.08,1.28,0.8997,58562874,370696575.0,60581025143.6,41201155202.4
2017-05-12,'601933,”¿ª‘≥¨ –,6.25,6.3,6.01,6.03,6.07,0.18,2.9654,1.0589,68921766,428052170.0,59815388175.0,40680445500.0
2017-05-11,'601933,”¿ª‘≥¨ –,6.07,6.12,5.85,5.95,5.95,0.12,2.0168,1.3832,90032759,539693675.0,58092704995.6,39508848669.6
2017-05-10,'601933,XD”¿ª‘≥¨,5.95,6.16,5.93,6.16,6.1,-0.15,-2.459,0.7073,46037600,279505428.0,56944249542.6,38727784116.0
2017-05-09,'601933,”¿ª‘≥¨ –,6.22,6.3,6.04,6.24,6.29,-0.07,-1.1129,1.0409,67753778,419133607.0,59528274311.8,40485179361.6
2017-05-08,'601933,”¿ª‘≥¨ –,6.29,6.39,6.16,6.22,6.21,0.08,1.2882,1.1396,74173986,466344932.0,60198206659.3,40940800351.2
