日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-29,'600732,ST新梅,7.56,7.77,7.33,7.48,7.47,0.09,1.2048,1.2805,5716045,42845320.0,3374656084.8,3374656084.8
2017-12-28,'600732,ST新梅,7.47,7.56,7.39,7.53,7.52,-0.05,-0.6649,0.6278,2802362,20901730.0,3334481607.6,3334481607.6
2017-12-27,'600732,ST新梅,7.52,7.65,7.46,7.64,7.61,-0.09,-1.1827,0.8372,3737307,28229876.0,3356800761.6,3356800761.6
2017-12-26,'600732,ST新梅,7.61,7.67,7.53,7.62,7.64,-0.03,-0.3927,0.6515,2908014,22115603.0,3396975238.8,3396975238.8
2017-12-25,'600732,ST新梅,7.64,7.74,7.59,7.72,7.81,-0.17,-2.1767,0.8758,3909400,29930194.0,3410366731.2,3410366731.2
2017-12-22,'600732,ST新梅,7.81,7.82,7.48,7.8,7.8,0.01,0.1282,1.5438,6891453,52551159.0,3486251854.8,3486251854.8
2017-12-21,'600732,ST新梅,7.8,7.94,7.7,7.9,7.89,-0.09,-1.1407,0.6533,2916310,22787941.0,3481788024.0,3481788024.0
2017-12-20,'600732,ST新梅,7.89,8.05,7.88,7.9,7.9,-0.01,-0.1266,0.601,2682662,21373527.0,3521962501.2,3521962501.2
2017-12-19,'600732,ST新梅,7.9,7.95,7.82,7.86,7.86,0.04,0.5089,0.3821,1705783,13442058.0,3526426332.0,3526426332.0
2017-12-18,'600732,ST新梅,7.86,8.07,7.78,7.95,7.98,-0.12,-1.5038,0.6959,3106590,24580360.0,3508571008.8,3508571008.8
2017-12-15,'600732,ST新梅,7.98,8.22,7.95,8.09,8.08,-0.1,-1.2376,0.7429,3316004,26798161.0,3562136978.4,3562136978.4
2017-12-14,'600732,ST新梅,8.08,8.23,7.91,7.96,7.93,0.15,1.8916,1.0824,4831503,39069198.0,3606775286.4,3606775286.4
2017-12-13,'600732,ST新梅,7.93,7.98,7.63,7.7,7.66,0.27,3.5248,0.9071,4049006,31780196.0,3539817824.4,3539817824.4
2017-12-12,'600732,ST新梅,7.66,7.76,7.65,7.68,7.69,-0.03,-0.3901,0.3857,1721886,13252839.0,3419294392.8,3419294392.8
2017-12-11,'600732,ST新梅,7.69,7.75,7.56,7.56,7.64,0.05,0.6545,0.4497,2007400,15408045.0,3432685885.2,3432685885.2
2017-12-08,'600732,ST新梅,7.64,7.78,7.5,7.59,7.59,0.05,0.6588,0.6043,2697300,20704638.0,3410366731.2,3410366731.2
2017-12-07,'600732,ST新梅,7.59,7.68,7.53,7.56,7.61,-0.02,-0.2628,0.5532,2469339,18773073.0,3388047577.2,3388047577.2
2017-12-06,'600732,ST新梅,7.61,7.62,7.32,7.42,7.52,0.09,1.1968,0.8814,3934238,29429036.0,3396975238.8,3396975238.8
2017-12-05,'600732,ST新梅,7.52,7.96,7.51,7.9,7.91,-0.39,-4.9305,1.3697,6113886,47009818.0,3356800761.6,3356800761.6
2017-12-04,'600732,ST新梅,7.91,8.14,7.74,7.82,7.83,0.08,1.0217,0.8535,3809741,30389505.0,3530890162.8,3530890162.8
2017-12-01,'600732,ST新梅,7.83,7.87,7.73,7.78,7.86,-0.03,-0.3817,0.7648,3413821,26604766.0,3495179516.4,3495179516.4
2017-11-30,'600732,ST新梅,7.86,8.16,7.85,8.05,8.09,-0.23,-2.843,0.7906,3529207,28271383.0,3508571008.8,3508571008.8
2017-11-29,'600732,ST新梅,8.09,8.14,8.01,8.12,8.11,-0.02,-0.2466,0.6112,2728504,22016386.0,3611239117.2,3611239117.2
2017-11-28,'600732,ST新梅,8.11,8.16,7.94,7.96,7.96,0.15,1.8844,0.7327,3270700,26420048.0,3620166778.8,3620166778.8
2017-11-27,'600732,ST新梅,7.96,8.14,7.74,7.81,7.8,0.16,2.0513,0.9506,4243248,33750458.0,3553209316.8,3553209316.8
