ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-29,'600868,Ã·Ñã¼ªÏé,4.01,4.02,3.97,3.99,4.0,0.01,0.25,0.6704,12725933,50865905.0,7611576202.79,7611576202.79
2017-12-28,'600868,Ã·Ñã¼ªÏé,4.0,4.02,3.98,4.0,4.0,0.0,0.0,0.7433,14109209,56479477.0,7592594716.0,7592594716.0
2017-12-27,'600868,Ã·Ñã¼ªÏé,4.0,4.02,3.97,3.99,3.99,0.01,0.2506,0.749,14217027,56793630.0,7592594716.0,7592594716.0
2017-12-26,'600868,Ã·Ñã¼ªÏé,3.99,3.99,3.94,3.96,3.95,0.04,1.0127,0.5982,11354705,45061941.0,7573613229.21,7573613229.21
2017-12-25,'600868,Ã·Ñã¼ªÏé,3.95,3.99,3.94,3.98,3.98,-0.03,-0.7538,0.6211,11789800,46679565.0,7497687282.05,7497687282.05
2017-12-22,'600868,Ã·Ñã¼ªÏé,3.98,4.0,3.96,3.98,3.99,-0.01,-0.2506,0.3995,7582508,30142076.0,7554631742.42,7554631742.42
2017-12-21,'600868,Ã·Ñã¼ªÏé,3.99,4.0,3.93,3.99,4.0,-0.01,-0.25,0.5906,11210115,44492452.0,7573613229.21,7573613229.21
2017-12-20,'600868,Ã·Ñã¼ªÏé,4.0,4.06,4.0,4.04,4.06,-0.06,-1.4778,0.5691,10803067,43466706.0,7592594716.0,7592594716.0
2017-12-19,'600868,Ã·Ñã¼ªÏé,4.06,4.1,4.03,4.05,4.06,0.0,0.0,0.7149,13570201,55011092.0,7706483636.74,7706483636.74
2017-12-18,'600868,Ã·Ñã¼ªÏé,4.06,4.09,4.01,4.02,4.03,0.03,0.7444,1.0678,20269077,82292491.0,7706483636.74,7706483636.74
2017-12-15,'600868,Ã·Ñã¼ªÏé,4.03,4.06,3.98,4.0,4.01,0.02,0.4988,0.9522,18074871,72700134.0,7649539176.37,7649539176.37
