ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-29,'600121,*STÖ£Ãº,6.01,6.01,5.93,5.95,5.94,0.07,1.1785,0.4234,4298682,25625301.0,6102213623.65,6102213623.65
2017-12-28,'600121,*STÖ£Ãº,5.94,5.97,5.82,5.83,5.87,0.07,1.1925,0.488,4954817,29315971.0,6031139588.1,6031139588.1
2017-12-27,'600121,*STÖ£Ãº,5.87,5.97,5.82,5.84,5.84,0.03,0.5137,0.4744,4816806,28467922.0,5960065552.55,5960065552.55
2017-12-26,'600121,*STÖ£Ãº,5.84,5.86,5.79,5.81,5.82,0.02,0.3436,0.2946,2991001,17439784.0,5929605251.6,5929605251.6
2017-12-25,'600121,*STÖ£Ãº,5.82,5.99,5.8,5.99,5.97,-0.15,-2.5126,0.6769,6873333,40496047.0,5909298384.3,5909298384.3
2017-12-22,'600121,*STÖ£Ãº,5.97,6.02,5.96,5.99,6.01,-0.04,-0.6656,0.3059,3105875,18605936.0,6061599889.05,6061599889.05
2017-12-21,'600121,*STÖ£Ãº,6.01,6.01,5.91,5.98,6.0,0.01,0.1667,0.4289,4354940,25972779.0,6102213623.65,6102213623.65
2017-12-20,'600121,*STÖ£Ãº,6.0,6.11,5.96,6.03,6.05,-0.05,-0.8264,0.5156,5234850,31562185.0,6092060190.0,6092060190.0
2017-12-19,'600121,*STÖ£Ãº,6.05,6.06,6.0,6.05,6.07,-0.02,-0.3295,0.4841,4915546,29631567.0,6142827358.25,6142827358.25
2017-12-18,'600121,*STÖ£Ãº,6.07,6.07,5.92,5.93,5.91,0.16,2.7073,0.9464,9608751,57680347.0,6163134225.55,6163134225.55
2017-12-15,'600121,*STÖ£Ãº,5.91,5.99,5.87,5.96,5.99,-0.08,-1.3356,0.5398,5480628,32404977.0,6000679287.15,6000679287.15
2017-12-14,'600121,*STÖ£Ãº,5.99,6.05,5.86,5.87,5.87,0.12,2.0443,0.8498,8628856,51556929.0,6081906756.35,6081906756.35
2017-12-13,'600121,*STÖ£Ãº,5.87,5.89,5.8,5.88,5.84,0.03,0.5137,0.3904,3964076,23197123.0,5960065552.55,5960065552.55
2017-12-12,'600121,*STÖ£Ãº,5.84,5.93,5.83,5.91,5.93,-0.09,-1.5177,0.3462,3514841,20693936.0,5929605251.6,5929605251.6
2017-12-11,'600121,*STÖ£Ãº,5.93,6.01,5.88,5.93,5.91,0.02,0.3384,0.4004,4065600,24094319.0,6020986154.45,6020986154.45
2017-12-08,'600121,*STÖ£Ãº,5.91,5.94,5.79,5.79,5.8,0.11,1.8966,0.4441,4509614,26498560.0,6000679287.15,6000679287.15
2017-12-07,'600121,*STÖ£Ãº,5.8,5.92,5.77,5.8,5.82,-0.02,-0.3436,0.51,5178469,30289395.0,5888991517.0,5888991517.0
2017-12-06,'600121,*STÖ£Ãº,5.82,5.82,5.65,5.7,5.71,0.11,1.9264,0.551,5594466,32028418.0,5909298384.3,5909298384.3
2017-12-05,'600121,*STÖ£Ãº,5.71,5.91,5.64,5.88,5.94,-0.23,-3.8721,0.8109,8233755,47693715.0,5797610614.15,5797610614.15
2017-12-04,'600121,*STÖ£Ãº,5.94,6.08,5.9,5.9,5.89,0.05,0.8489,0.7387,7500472,45012722.0,6031139588.1,6031139588.1
2017-12-01,'600121,*STÖ£Ãº,5.89,5.93,5.84,5.88,5.89,0.0,0.0,0.4084,4146967,24386500.0,5980372419.85,5980372419.85
2017-11-30,'600121,*STÖ£Ãº,5.89,5.98,5.87,5.94,5.94,-0.05,-0.8418,0.6214,6309349,37355760.0,5980372419.85,5980372419.85
2017-11-29,'600121,*STÖ£Ãº,5.94,5.96,5.84,5.85,5.88,0.06,1.0204,0.7812,7931773,46829357.0,6031139588.1,6031139588.1
2017-11-28,'600121,*STÖ£Ãº,5.88,5.9,5.72,5.74,5.75,0.13,2.2609,0.5608,5694493,33155451.0,5970218986.2,5970218986.2
2017-11-27,'600121,*STÖ£Ãº,5.75,5.83,5.71,5.73,5.69,0.06,1.0545,0.6653,6755207,39066319.0,5838224348.75,5838224348.75
2017-11-24,'600121,*STÖ£Ãº,5.69,5.7,5.52,5.55,5.57,0.12,2.1544,0.6042,6135144,34376892.0,5777303746.85,5777303746.85
2017-11-23,'600121,*STÖ£Ãº,5.57,5.82,5.56,5.74,5.75,-0.18,-3.1304,0.9187,9328119,53098367.0,5655462543.05,5655462543.05
2017-11-22,'600121,*STÖ£Ãº,5.75,5.88,5.64,5.85,5.8,-0.05,-0.8621,1.0276,10433412,60076313.0,5838224348.75,5838224348.75
2017-11-21,'600121,*STÖ£Ãº,5.8,6.02,5.78,5.94,6.02,-0.22,-3.6545,1.1458,11633953,68335542.0,5888991517.0,5888991517.0
2017-11-20,'600121,*STÖ£Ãº,6.02,6.04,5.83,5.95,5.95,0.07,1.1765,0.7008,7115988,42127857.0,6112367057.3,6112367057.3
