ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-29,'600725,STÔÆÎ¬,3.1,3.11,3.03,3.08,3.08,0.02,0.6494,0.4165,5133234,15756408.0,3820657000.0,3820657000.0
2017-12-28,'600725,STÔÆÎ¬,3.08,3.09,3.02,3.03,3.03,0.05,1.6502,0.4027,4963511,15207994.0,3796007600.0,3796007600.0
2017-12-27,'600725,STÔÆÎ¬,3.03,3.08,3.0,3.0,3.07,-0.04,-1.3029,0.3971,4894676,14910106.0,3734384100.0,3734384100.0
2017-12-26,'600725,STÔÆÎ¬,3.07,3.1,3.01,3.03,3.06,0.01,0.3268,0.3323,4095920,12546517.0,3783682900.0,3783682900.0
2017-12-25,'600725,STÔÆÎ¬,3.06,3.16,3.03,3.15,3.14,-0.08,-2.5478,0.5667,6984326,21611201.0,3771358200.0,3771358200.0
2017-12-22,'600725,STÔÆÎ¬,3.14,3.16,3.11,3.15,3.14,0.0,0.0,0.2937,3619747,11343589.0,3869955800.0,3869955800.0
2017-12-21,'600725,STÔÆÎ¬,3.14,3.16,3.1,3.12,3.13,0.01,0.3195,0.4384,5402750,16900671.0,3869955800.0,3869955800.0
2017-12-20,'600725,STÔÆÎ¬,3.13,3.24,3.11,3.22,3.2,-0.07,-2.1875,0.7387,9103782,28824965.0,3857631100.0,3857631100.0
2017-12-19,'600725,STÔÆÎ¬,3.2,3.31,3.17,3.26,3.24,-0.04,-1.2346,0.7568,9327456,30112124.0,3943904000.0,3943904000.0
2017-12-18,'600725,STÔÆÎ¬,3.24,3.35,3.18,3.25,3.25,-0.01,-0.3077,0.759,9354473,30552114.0,3993202800.0,3993202800.0
2017-12-15,'600725,STÔÆÎ¬,3.25,3.35,3.21,3.32,3.34,-0.09,-2.6946,1.0817,13331624,43564114.0,4005527500.0,4005527500.0
2017-12-14,'600725,STÔÆÎ¬,3.34,3.34,3.17,3.18,3.18,0.16,5.0314,1.6669,20543569,68095808.0,4116449800.0,4116449800.0
2017-12-13,'600725,STÔÆÎ¬,3.18,3.23,3.08,3.1,3.08,0.1,3.2468,0.9976,12295547,39047704.0,3919254600.0,3919254600.0
2017-12-12,'600725,STÔÆÎ¬,3.08,3.15,3.04,3.06,3.06,0.02,0.6536,0.7286,8980046,27869793.0,3796007600.0,3796007600.0
2017-12-11,'600725,STÔÆÎ¬,3.06,3.08,3.02,3.03,3.05,0.01,0.3279,0.4587,5653019,17209171.0,3771358200.0,3771358200.0
2017-12-08,'600725,STÔÆÎ¬,3.05,3.14,2.95,2.96,2.99,0.06,2.0067,0.7754,9557170,29370828.0,3759033500.0,3759033500.0
2017-12-07,'600725,STÔÆÎ¬,2.99,3.01,2.91,2.93,2.97,0.02,0.6734,0.7048,8686842,25782778.0,3685085300.0,3685085300.0
2017-12-06,'600725,STÔÆÎ¬,2.97,2.99,2.83,2.91,2.98,-0.01,-0.3356,1.2773,15741833,45226989.0,3660435900.0,3660435900.0
2017-12-05,'600725,STÔÆÎ¬,2.98,3.13,2.98,3.13,3.14,-0.16,-5.0955,2.3699,29208653,88080917.0,3672760600.0,3672760600.0
2017-12-04,'600725,STÔÆÎ¬,3.14,3.14,3.14,3.14,2.99,0.15,5.0167,0.146,1799695,5651042.0,3869955800.0,3869955800.0
2017-12-01,'600725,STÔÆÎ¬,2.99,2.99,2.85,2.85,2.85,0.14,4.9123,0.3261,4018528,11739230.0,3685085300.0,3685085300.0
2017-11-30,'600725,STÔÆÎ¬,0.0,0.0,0.0,0.0,2.85,None,None,0.0,0,0.0,3512539500.0,3512539500.0
2017-11-29,'600725,STÔÆÎ¬,0.0,0.0,0.0,0.0,2.85,None,None,0.0,0,0.0,3512539500.0,3512539500.0
2017-11-28,'600725,STÔÆÎ¬,0.0,0.0,0.0,0.0,2.85,None,None,0.0,0,0.0,3512539500.0,3512539500.0
2017-11-27,'600725,STÔÆÎ¬,0.0,0.0,0.0,0.0,2.85,None,None,0.0,0,0.0,3512539500.0,3512539500.0
2017-11-24,'600725,STÔÆÎ¬,0.0,0.0,0.0,0.0,2.85,None,None,0.0,0,0.0,3512539500.0,3512539500.0
2017-11-23,'600725,STÔÆÎ¬,0.0,0.0,0.0,0.0,2.85,None,None,0.0,0,0.0,3512539500.0,3512539500.0
2017-11-22,'600725,STÔÆÎ¬,0.0,0.0,0.0,0.0,2.85,None,None,0.0,0,0.0,3512539500.0,3512539500.0
2017-11-21,'600725,STÔÆÎ¬,0.0,0.0,0.0,0.0,2.85,None,None,0.0,0,0.0,3512539500.0,3512539500.0
2017-11-20,'600725,STÔÆÎ¬,0.0,0.0,0.0,0.0,2.85,None,None,0.0,0,0.0,3512539500.0,3512539500.0
