»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-07-24,'600963,‘¿—Ù¡÷÷Ω,7.3,7.35,7.25,7.3,7.34,-0.04,-0.545,0.9408,9813857,71558768.0,10203451980.4,7615061780.4
2017-07-21,'600963,‘¿—Ù¡÷÷Ω,7.34,7.53,7.21,7.35,7.44,-0.1,-1.3441,1.8436,19231418,141413453.0,10259361306.3,7656788146.32
2017-07-20,'600963,‘¿—Ù¡÷÷Ω,7.44,7.76,7.31,7.61,7.6,-0.16,-2.1053,2.1007,21913719,165382568.0,10399134621.1,7761104061.12
2017-07-19,'600963,‘¿—Ù¡÷÷Ω,7.6,7.64,7.47,7.53,7.54,0.06,0.7958,1.0978,11452223,86647862.0,10622771924.8,7928009524.8
2017-07-18,'600963,‘¿—Ù¡÷÷Ω,7.54,7.55,7.33,7.45,7.55,-0.01,-0.1325,0.8251,8606721,64006946.0,10538907935.9,7865419975.92
2017-07-17,'600963,‘¿—Ù¡÷÷Ω,7.55,7.8,7.05,7.75,7.79,-0.24,-3.0809,1.986,20717278,155496564.0,10552885267.4,7875851567.4
2017-07-14,'600963,‘¿—Ù¡÷÷Ω,7.79,7.88,7.61,7.76,7.8,-0.01,-0.1282,0.9976,10406701,80310842.0,10888341222.9,8126209762.92
2017-07-13,'600963,‘¿—Ù¡÷÷Ω,7.8,8.0,7.54,7.55,7.54,0.26,3.4483,1.9174,20001922,156137603.0,10902318554.4,8136641354.4
2017-07-12,'600963,‘¿—Ù¡÷÷Ω,7.54,7.63,7.47,7.56,7.57,-0.03,-0.3963,0.878,9158568,68836639.0,10538907935.9,7865419975.92
2017-07-11,'600963,‘¿—Ù¡÷÷Ω,7.57,7.67,7.54,7.66,7.69,-0.12,-1.5605,1.1405,11897601,90317240.0,10580839930.4,7896714750.36
2017-07-10,'600963,‘¿—Ù¡÷÷Ω,7.69,7.77,7.61,7.7,7.7,-0.01,-0.1299,1.0885,11354872,87270278.0,10748567908.1,8021893848.12
2017-07-07,'600963,‘¿—Ù¡÷÷Ω,7.7,7.79,7.51,7.6,7.62,0.08,1.0499,1.2799,13351543,102558854.0,10762545239.6,8032325439.6
2017-07-06,'600963,‘¿—Ù¡÷÷Ω,7.62,7.79,7.56,7.79,7.8,-0.18,-2.3077,1.0531,10985716,84253799.0,10650726587.8,7948872707.76
2017-07-05,'600963,‘¿—Ù¡÷÷Ω,7.8,7.84,7.61,7.68,7.7,0.1,1.2987,0.9519,9929735,76850592.0,10902318554.4,8136641354.4
2017-07-04,'600963,‘¿—Ù¡÷÷Ω,7.7,7.94,7.61,7.93,7.77,-0.07,-0.9009,0.8629,9001028,69680887.0,10762545239.6,8032325439.6
2017-07-03,'600963,‘¿—Ù¡÷÷Ω,7.77,7.88,7.64,7.65,7.53,0.24,3.1873,1.1376,11866505,91919803.0,10860386560.0,8105346579.96
2017-06-30,'600963,‘¿—Ù¡÷÷Ω,7.53,7.57,7.47,7.48,7.52,0.01,0.133,0.5864,6117099,45885649.0,10524930604.4,7854988384.44
2017-06-29,'600963,‘¿—Ù¡÷÷Ω,7.52,7.64,7.48,7.51,7.52,0.0,0.0,0.7057,7361281,55605215.0,10510953273.0,7844556792.96
2017-06-28,'600963,‘¿—Ù¡÷÷Ω,7.52,7.59,7.46,7.5,7.52,0.0,0.0,0.619,6457483,48475833.0,10510953273.0,7844556792.96
2017-06-27,'600963,‘¿—Ù¡÷÷Ω,7.52,7.53,7.43,7.47,7.5,0.02,0.2667,0.7335,7651866,57162493.0,10510953273.0,7844556792.96
2017-06-26,'600963,‘¿—Ù¡÷÷Ω,7.5,7.52,7.33,7.39,7.4,0.1,1.3514,0.8923,9308051,69087979.0,10482998610.0,7823693610.0
2017-06-23,'600963,‘¿—Ù¡÷÷Ω,7.4,7.49,7.22,7.43,7.42,-0.02,-0.2695,0.5054,5271920,38847436.0,10343225295.2,7719377695.2
2017-06-22,'600963,‘¿—Ù¡÷÷Ω,7.42,7.56,7.34,7.46,7.45,-0.03,-0.4027,0.987,10296437,76972045.0,10371179958.2,7740240878.16
2017-06-21,'600963,‘¿—Ù¡÷÷Ω,7.45,7.46,7.28,7.32,7.32,0.13,1.776,0.8196,8549315,63304099.0,10413111952.6,7771535652.6
2017-06-20,'600963,‘¿—Ù¡÷÷Ω,7.32,7.43,7.27,7.32,7.32,0.0,0.0,1.0369,10816626,79682014.0,10231406643.4,7635924963.36
2017-06-19,'600963,‘¿—Ù¡÷÷Ω,7.32,7.39,7.18,7.2,7.17,0.15,2.0921,1.1559,12057530,87288732.0,10231406643.4,7635924963.36
2017-06-16,'600963,‘¿—Ù¡÷÷Ω,7.17,7.24,7.08,7.15,7.19,-0.02,-0.2782,1.0082,10517601,75401662.0,10021746671.2,7479451091.16
2017-06-15,'600963,‘¿—Ù¡÷÷Ω,7.19,7.25,7.13,7.17,7.19,0.0,0.0,0.6831,7125741,51144930.0,10049701334.1,7500314274.12
2017-06-14,'600963,‘¿—Ù¡÷÷Ω,7.19,7.3,7.1,7.15,7.14,0.05,0.7003,0.5572,5812536,41710362.0,10049701334.1,7500314274.12
2017-06-13,'600963,‘¿—Ù¡÷÷Ω,7.14,7.21,7.03,7.03,7.1,0.04,0.5634,0.715,7458913,53237415.0,9979814676.72,7448156316.72
2017-06-12,'600963,‘¿—Ù¡÷÷Ω,7.1,7.34,7.02,7.34,7.33,-0.23,-3.1378,1.1536,12033998,85944224.0,9923905350.8,7406429950.8
2017-06-09,'600963,‘¿—Ù¡÷÷Ω,7.33,7.34,7.15,7.26,7.34,-0.01,-0.1362,0.8686,9060471,65488272.0,10245383974.8,7646356554.84
2017-06-08,'600963,‘¿—Ù¡÷÷Ω,7.34,7.52,7.2,7.2,7.11,0.23,3.2349,2.0589,21477572,157480521.0,10259361306.3,7656788146.32
2017-06-07,'600963,‘¿—Ù¡÷÷Ω,7.11,7.12,6.91,6.91,6.96,0.15,2.1552,1.3392,13970220,98298619.0,9937882682.28,7416861542.28
2017-06-06,'600963,‘¿—Ù¡÷÷Ω,6.96,7.08,6.94,7.03,7.04,-0.08,-1.1364,0.6074,6336543,44247161.0,9728222710.08,7260387670.08
2017-06-05,'600963,‘¿—Ù¡÷÷Ω,7.04,7.09,6.73,6.88,6.89,0.15,2.1771,1.5079,15730078,108930636.0,9840041361.92,7343840401.92
2017-06-02,'600963,‘¿—Ù¡÷÷Ω,6.89,6.95,6.52,6.9,7.02,-0.13,-1.8519,2.2709,23688994,159345157.0,9630381389.72,7187366529.72
2017-06-01,'600963,‘¿—Ù¡÷÷Ω,7.02,7.86,7.02,7.81,7.8,-0.78,-10.0,2.6311,27446945,198224603.0,9812086698.96,7322977218.96
2017-05-31,'600963,‘¿—Ù¡÷÷Ω,7.8,7.97,7.78,7.91,7.83,-0.03,-0.3831,0.7182,7492086,58742618.0,10902318554.4,8136641354.4
2017-05-26,'600963,‘¿—Ù¡÷÷Ω,7.83,7.93,7.79,7.87,7.89,-0.06,-0.7605,0.742,7740394,60852857.0,10944250548.8,8167936128.84
2017-05-25,'600963,‘¿—Ù¡÷÷Ω,7.89,7.99,7.74,7.9,7.83,0.06,0.7663,1.2217,12744425,100199589.0,11028114537.7,8230525677.72
2017-05-24,'600963,‘¿—Ù¡÷÷Ω,7.83,8.1,7.71,8.0,8.1,-0.27,-3.3333,1.7036,17771401,139276834.0,10944250548.8,8167936128.84
2017-05-23,'600963,‘¿—Ù¡÷÷Ω,8.1,8.3,7.9,8.23,8.28,-0.18,-2.1739,0.881,9189872,74101922.0,11321638498.8,8449589098.8
2017-05-22,'600963,‘¿—Ù¡÷÷Ω,8.28,8.61,8.2,8.54,8.56,-0.28,-3.271,0.8167,8519675,71447043.0,11573230465.4,8637357745.44
2017-05-19,'600963,‘¿—Ù¡÷÷Ω,8.56,8.6,8.37,8.48,8.44,0.12,1.4218,0.9257,9656939,82265781.0,11964595746.9,8929442306.88
2017-05-18,'600963,‘¿—Ù¡÷÷Ω,8.44,8.52,8.28,8.33,8.4,0.04,0.4762,0.7812,8148895,68705726.0,8804263209.12,8804263209.12
