日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-29,'601101,昊华能源,8.1,8.16,8.03,8.16,8.13,-0.03,-0.369,1.019,12228562,98942162.0,9719986003.2,9719986003.2
2017-12-28,'601101,昊华能源,8.13,8.2,7.76,7.8,7.83,0.3,3.8314,1.9238,23085150,185748724.0,9755985951.36,9755985951.36
2017-12-27,'601101,昊华能源,7.83,8.07,7.72,7.73,7.75,0.08,1.0323,1.6098,19317945,152790514.0,9395986469.76,9395986469.76
2017-12-26,'601101,昊华能源,7.75,7.76,7.59,7.65,7.68,0.07,0.9115,0.5763,6915498,53108184.0,9299986608.0,9299986608.0
2017-12-25,'601101,昊华能源,7.68,7.82,7.62,7.82,7.82,-0.14,-1.7903,0.7907,9488539,73097578.0,9215986728.96,9215986728.96
2017-12-22,'601101,昊华能源,7.82,7.93,7.76,7.8,7.82,0.0,0.0,0.8567,10280935,80624118.0,9383986487.04,9383986487.04
2017-12-21,'601101,昊华能源,7.82,7.84,7.59,7.74,7.75,0.07,0.9032,0.8412,10094470,77927677.0,9383986487.04,9383986487.04
2017-12-20,'601101,昊华能源,7.75,7.97,7.69,7.85,7.89,-0.14,-1.7744,0.9992,11990925,94027878.0,9299986608.0,9299986608.0
2017-12-19,'601101,昊华能源,7.89,7.97,7.84,7.97,7.96,-0.07,-0.8794,1.071,12852446,101448954.0,9467986366.08,9467986366.08
2017-12-18,'601101,昊华能源,7.96,7.97,7.61,7.62,7.57,0.39,5.1519,1.8206,21847086,170743994.0,9551986245.12,9551986245.12
2017-12-15,'601101,昊华能源,7.57,7.69,7.51,7.69,7.69,-0.12,-1.5605,0.7423,8907753,67645706.0,9083986919.04,9083986919.04
2017-12-14,'601101,昊华能源,7.69,7.79,7.63,7.78,7.78,-0.09,-1.1568,0.604,7247692,55900348.0,9227986711.68,9227986711.68
2017-12-13,'601101,昊华能源,7.78,7.79,7.67,7.71,7.71,0.07,0.9079,0.5284,6340501,49024792.0,9335986556.16,9335986556.16
2017-12-12,'601101,昊华能源,7.71,7.85,7.67,7.83,7.82,-0.11,-1.4066,0.898,10775950,83687293.0,9251986677.12,9251986677.12
2017-12-11,'601101,昊华能源,7.82,7.88,7.75,7.82,7.77,0.05,0.6435,0.7565,9077867,70710265.0,9383986487.04,9383986487.04
2017-12-08,'601101,昊华能源,7.77,7.82,7.63,7.68,7.69,0.08,1.0403,0.9769,11722832,90718044.0,9323986573.44,9323986573.44
2017-12-07,'601101,昊华能源,7.69,7.92,7.66,7.87,7.88,-0.19,-2.4112,0.8213,9855402,76937436.0,9227986711.68,9227986711.68
2017-12-06,'601101,昊华能源,7.88,7.9,7.65,7.8,7.79,0.09,1.1553,0.9855,11826055,92143697.0,9455986383.36,9455986383.36
2017-12-05,'601101,昊华能源,7.79,8.23,7.72,8.23,8.23,-0.44,-5.3463,1.3006,15607501,124473129.0,9347986538.88,9347986538.88
2017-12-04,'601101,昊华能源,8.23,8.54,8.21,8.41,8.36,-0.13,-1.555,1.0426,12511362,104564437.0,9875985778.56,9875985778.56
2017-12-01,'601101,昊华能源,8.36,8.38,8.21,8.32,8.33,0.03,0.3601,0.9949,11938254,99042558.0,10031985553.9,10031985553.9
2017-11-30,'601101,昊华能源,8.33,8.52,8.25,8.41,8.39,-0.06,-0.7151,1.6643,19971614,167169051.0,9995985605.76,9995985605.76
2017-11-29,'601101,昊华能源,8.39,8.42,8.1,8.15,8.17,0.22,2.6928,2.0348,24417096,201929896.0,10067985502.1,10067985502.1
