ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-29,'603798,¿µÆÕ¶Ù,17.99,18.06,17.4,17.4,17.51,0.48,2.7413,1.591,1358687,24237046.0,3598000000.0,1536346000.0
2017-12-28,'603798,¿µÆÕ¶Ù,17.51,17.61,17.02,17.25,17.4,0.11,0.6322,0.8419,719010,12523958.0,3502000000.0,1495354000.0
2017-12-27,'603798,¿µÆÕ¶Ù,17.4,17.65,17.21,17.4,17.37,0.03,0.1727,0.9252,790150,13755351.0,3480000000.0,1485960000.0
2017-12-26,'603798,¿µÆÕ¶Ù,17.37,17.61,16.78,17.33,17.2,0.17,0.9884,1.0709,914512,15727718.0,3474000000.0,1483398000.0
2017-12-25,'603798,¿µÆÕ¶Ù,17.2,18.07,17.0,18.05,18.23,-1.03,-5.65,1.5392,1314512,23101185.0,3440000000.0,1468880000.0
2017-12-22,'603798,¿µÆÕ¶Ù,18.23,18.37,17.69,17.78,17.98,0.25,1.3904,1.5319,1308200,23625758.0,3646000000.0,1556842000.0
2017-12-21,'603798,¿µÆÕ¶Ù,17.98,18.28,17.45,18.2,18.35,-0.37,-2.0163,1.642,1402285,24924397.0,3596000000.0,1535492000.0
2017-12-20,'603798,¿µÆÕ¶Ù,18.35,18.49,17.99,18.11,18.1,0.25,1.3812,2.0241,1728597,31469015.0,3670000000.0,1567090000.0
2017-12-19,'603798,¿µÆÕ¶Ù,18.1,18.5,17.95,18.36,18.4,-0.3,-1.6304,2.085,1780580,32312472.0,3620000000.0,1545740000.0
2017-12-18,'603798,¿µÆÕ¶Ù,18.4,19.08,18.05,18.9,19.01,-0.61,-3.2088,2.1981,1877185,34569342.0,3680000000.0,1571360000.0
2017-12-15,'603798,¿µÆÕ¶Ù,19.01,19.32,18.88,19.32,19.34,-0.33,-1.7063,2.5771,2200825,41961938.0,3802000000.0,1623454000.0
2017-12-14,'603798,¿µÆÕ¶Ù,19.34,19.38,18.21,18.46,18.45,0.89,4.8238,3.548,3029994,57174167.0,3868000000.0,1651636000.0
2017-12-13,'603798,¿µÆÕ¶Ù,18.45,18.47,17.04,17.15,17.14,1.31,7.6429,2.8441,2428848,43592899.0,3690000000.0,1575630000.0
2017-12-12,'603798,¿µÆÕ¶Ù,17.14,17.25,17.01,17.01,17.15,-0.01,-0.0583,0.9785,835680,14279641.0,3428000000.0,1463756000.0
2017-12-11,'603798,¿µÆÕ¶Ù,17.15,17.34,16.76,16.85,16.83,0.32,1.9014,0.9666,825510,14102470.0,3430000000.0,1464610000.0
2017-12-08,'603798,¿µÆÕ¶Ù,16.83,16.88,16.6,16.71,16.71,0.12,0.7181,0.8066,688850,11562790.0,3366000000.0,1437282000.0
