»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-29,'600821,ΩÚ»∞“µ,6.95,6.97,6.81,6.81,6.92,0.03,0.4335,0.323,1344719,9277053.0,2893064163.75,2893064163.75
2017-12-28,'600821,ΩÚ»∞“µ,6.92,7.05,6.86,6.9,6.76,0.16,2.3669,0.4781,1990339,13799829.0,2880576117.0,2880576117.0
2017-12-27,'600821,ΩÚ»∞“µ,6.76,6.88,6.64,6.69,6.69,0.07,1.0463,0.5878,2446630,16547208.0,2813973201.0,2813973201.0
2017-12-26,'600821,ΩÚ»∞“µ,6.69,6.74,6.63,6.68,6.66,0.03,0.4505,0.2833,1179445,7875753.0,2784834425.25,2784834425.25
2017-12-25,'600821,ΩÚ»∞“µ,6.66,6.82,6.62,6.8,6.8,-0.14,-2.0588,0.5225,2175200,14567140.0,2772346378.5,2772346378.5
2017-12-22,'600821,ΩÚ»∞“µ,6.8,6.93,6.75,6.93,6.89,-0.09,-1.3062,0.5412,2253000,15362348.0,2830623930.0,2830623930.0
2017-12-21,'600821,ΩÚ»∞“µ,6.89,7.06,6.88,7.03,7.04,-0.15,-2.1307,0.5654,2353610,16370628.0,2868088070.25,2868088070.25
2017-12-20,'600821,ΩÚ»∞“µ,7.04,7.17,7.02,7.08,7.11,-0.07,-0.9845,0.4041,1682000,11940425.0,2930528304.0,2930528304.0
2017-12-19,'600821,ΩÚ»∞“µ,7.11,7.17,7.03,7.1,7.13,-0.02,-0.2805,0.3345,1392602,9894943.0,2959667079.75,2959667079.75
2017-12-18,'600821,ΩÚ»∞“µ,7.13,7.26,6.95,7.21,7.21,-0.08,-1.1096,0.5873,2444606,17331505.0,2967992444.25,2967992444.25
2017-12-15,'600821,ΩÚ»∞“µ,7.21,7.3,7.01,7.07,7.12,0.09,1.264,0.702,2922206,20976335.0,3001293902.25,3001293902.25
2017-12-14,'600821,ΩÚ»∞“µ,7.12,7.16,7.05,7.07,7.09,0.03,0.4231,0.3335,1388206,9871927.0,2963829762.0,2963829762.0
2017-12-13,'600821,ΩÚ»∞“µ,7.09,7.22,6.99,7.09,7.07,0.02,0.2829,0.4696,1954801,13867329.0,2951341715.25,2951341715.25
2017-12-12,'600821,ΩÚ»∞“µ,7.07,7.35,7.06,7.35,7.28,-0.21,-2.8846,0.5225,2175118,15526140.0,2943016350.75,2943016350.75
2017-12-11,'600821,ΩÚ»∞“µ,7.28,7.53,7.24,7.25,7.18,0.1,1.3928,1.0859,4520182,33326227.0,3030432678.0,3030432678.0
2017-12-08,'600821,ΩÚ»∞“µ,7.18,7.27,6.94,6.94,6.92,0.26,3.7572,1.1615,4834939,34416043.0,2988805855.5,2988805855.5
2017-12-07,'600821,ΩÚ»∞“µ,6.92,6.97,6.77,6.79,6.84,0.08,1.1696,0.4566,1900600,13096125.0,2880576117.0,2880576117.0
2017-12-06,'600821,ΩÚ»∞“µ,6.84,6.88,6.75,6.76,6.8,0.04,0.5882,0.4257,1772200,12081873.0,2847274659.0,2847274659.0
2017-12-05,'600821,ΩÚ»∞“µ,6.8,7.1,6.75,7.1,7.12,-0.32,-4.4944,0.6768,2817110,19450385.0,2830623930.0,2830623930.0
2017-12-04,'600821,ΩÚ»∞“µ,7.12,7.3,6.69,6.9,6.87,0.25,3.639,1.3038,5427225,37961540.0,2963829762.0,2963829762.0
2017-12-01,'600821,ΩÚ»∞“µ,6.87,6.94,6.77,6.82,6.79,0.08,1.1782,0.3778,1572704,10812919.0,2859762705.75,2859762705.75
2017-11-30,'600821,ΩÚ»∞“µ,6.79,6.89,6.76,6.85,6.93,-0.14,-2.0202,0.3347,1393104,9497430.0,2826461247.75,2826461247.75
2017-11-29,'600821,ΩÚ»∞“µ,6.93,6.99,6.74,6.98,6.94,-0.01,-0.1441,0.9155,3810900,26158806.0,2884738799.25,2884738799.25
2017-11-28,'600821,ΩÚ»∞“µ,6.94,7.04,6.86,7.02,7.13,-0.19,-2.6648,0.8879,3695883,25673227.0,2888901481.5,2888901481.5
2017-11-27,'600821,ΩÚ»∞“µ,7.13,7.16,6.5,6.58,6.57,0.56,8.5236,1.9822,8251443,56628464.0,2967992444.25,2967992444.25
2017-11-24,'600821,ΩÚ»∞“µ,6.57,6.7,6.41,6.5,6.53,0.04,0.6126,1.0307,4290663,27979276.0,2734882238.25,2734882238.25
2017-11-23,'600821,ΩÚ»∞“µ,6.53,6.9,6.43,6.9,6.93,-0.4,-5.772,2.1484,8943022,59063578.0,2718231509.25,2718231509.25
2017-11-22,'600821,ΩÚ»∞“µ,6.93,7.18,6.7,7.18,7.19,-0.26,-3.6161,2.1257,8848804,61014246.0,2884738799.25,2884738799.25
2017-11-21,'600821,ΩÚ»∞“µ,7.19,7.21,7.02,7.14,7.12,0.07,0.9831,0.7467,3108481,22170116.0,2992968537.75,2992968537.75
2017-11-20,'600821,ΩÚ»∞“µ,7.12,7.16,6.85,7.16,7.11,0.01,0.1406,0.5828,2426194,17131449.0,2963829762.0,2963829762.0
2017-11-17,'600821,ΩÚ»∞“µ,7.11,7.49,7.0,7.47,7.46,-0.35,-4.6917,1.0062,4188602,30212017.0,2959667079.75,2959667079.75
2017-11-16,'600821,ΩÚ»∞“µ,7.46,7.55,7.43,7.48,7.48,-0.02,-0.2674,0.4242,1765759,13189689.0,3105360958.5,3105360958.5
2017-11-15,'600821,ΩÚ»∞“µ,7.48,7.57,7.43,7.57,7.55,-0.07,-0.9272,0.399,1660876,12432123.0,3113686323.0,3113686323.0
2017-11-14,'600821,ΩÚ»∞“µ,7.55,7.63,7.42,7.48,7.53,0.02,0.2656,0.7671,3193378,24003978.0,3142825098.75,3142825098.75
2017-11-13,'600821,ΩÚ»∞“µ,7.53,7.76,7.43,7.43,7.36,0.17,2.3098,1.1761,4895851,37223568.0,3134499734.25,3134499734.25
2017-11-10,'600821,ΩÚ»∞“µ,7.36,7.47,7.33,7.41,7.41,-0.05,-0.6748,0.6832,2843781,20996460.0,3063734136.0,3063734136.0
2017-11-09,'600821,ΩÚ»∞“µ,7.41,7.44,7.37,7.42,7.42,-0.01,-0.1348,0.4894,2037125,15087499.0,3084547547.25,3084547547.25
2017-11-08,'600821,ΩÚ»∞“µ,7.42,7.5,7.39,7.47,7.46,-0.04,-0.5362,0.5921,2464903,18348977.0,3088710229.5,3088710229.5
2017-11-07,'600821,ΩÚ»∞“µ,7.46,7.54,7.44,7.53,7.55,-0.09,-1.1921,0.5649,2351403,17567318.0,3105360958.5,3105360958.5
2017-11-06,'600821,ΩÚ»∞“µ,7.55,7.58,7.2,7.43,7.49,0.06,0.8011,0.6734,2803297,20709260.0,3142825098.75,3142825098.75
2017-11-03,'600821,ΩÚ»∞“µ,7.49,7.65,7.45,7.52,7.53,-0.04,-0.5312,1.2219,5086528,38225108.0,3117849005.25,3117849005.25
2017-11-02,'600821,ΩÚ»∞“µ,7.53,7.79,7.39,7.79,7.83,-0.3,-3.8314,2.0883,8693039,65619370.0,3134499734.25,3134499734.25
2017-11-01,'600821,ΩÚ»∞“µ,7.83,8.53,7.8,8.49,8.48,-0.65,-7.6651,4.0071,16680091,134180004.0,3259380201.75,3259380201.75
2017-10-31,'600821,ΩÚ»∞“µ,8.48,8.8,8.47,8.59,8.71,-0.23,-2.6406,0.9425,3923385,33559780.0,3529954548.0,3529954548.0
2017-10-30,'600821,ΩÚ»∞“µ,8.71,8.82,8.59,8.7,8.82,-0.11,-1.2472,3.2894,13692688,120463434.0,3625696239.75,3625696239.75
2017-10-27,'600821,ΩÚ»∞“µ,8.82,9.01,8.7,8.92,8.82,0.0,0.0,1.6638,6925852,61358437.0,3671485744.5,3671485744.5
2017-10-26,'600821,ΩÚ»∞“µ,8.82,8.92,8.76,8.85,8.81,0.01,0.1135,0.6324,2632500,23232777.0,3671485744.5,3671485744.5
2017-10-25,'600821,ΩÚ»∞“µ,8.81,8.87,8.79,8.85,8.85,-0.04,-0.452,0.2999,1248225,11013224.0,3667323062.25,3667323062.25
2017-10-24,'600821,ΩÚ»∞“µ,8.85,8.94,8.8,8.85,8.85,0.0,0.0,0.3138,1306393,11584411.0,3683973791.25,3683973791.25
2017-10-23,'600821,ΩÚ»∞“µ,8.85,8.93,8.8,8.86,8.86,-0.01,-0.1129,0.2095,872105,7735356.0,3683973791.25,3683973791.25
2017-10-20,'600821,ΩÚ»∞“µ,8.86,8.91,8.76,8.78,8.78,0.08,0.9112,0.2137,889393,7864048.0,3688136473.5,3688136473.5
2017-10-19,'600821,ΩÚ»∞“µ,8.78,9.05,8.75,8.95,8.93,-0.15,-1.6797,0.6364,2649100,23453843.0,3654835015.5,3654835015.5
2017-10-18,'600821,ΩÚ»∞“µ,8.93,9.13,8.8,9.09,9.08,-0.15,-1.652,0.6894,2869670,25874691.0,3717275249.25,3717275249.25
2017-10-17,'600821,ΩÚ»∞“µ,9.08,9.2,9.02,9.07,9.07,0.01,0.1103,0.5301,2206464,20070726.0,3779715483.0,3779715483.0
2017-10-16,'600821,ΩÚ»∞“µ,9.07,9.13,9.03,9.08,9.07,0.0,0.0,0.5086,2117225,19211895.0,3775552800.75,3775552800.75
2017-10-13,'600821,ΩÚ»∞“µ,9.07,9.18,9.05,9.18,9.15,-0.08,-0.8743,0.4834,2012053,18300382.0,3775552800.75,3775552800.75
2017-10-12,'600821,ΩÚ»∞“µ,9.15,9.2,9.05,9.08,9.1,0.05,0.5495,0.7728,3217103,29326831.0,3808854258.75,3808854258.75
2017-10-11,'600821,ΩÚ»∞“µ,9.1,9.15,9.04,9.11,9.1,0.0,0.0,0.4656,1938060,17632281.0,3788040847.5,3788040847.5
2017-10-10,'600821,ΩÚ»∞“µ,9.1,9.11,8.99,9.09,9.04,0.06,0.6637,0.5254,2187193,19815516.0,3788040847.5,3788040847.5
2017-10-09,'600821,ΩÚ»∞“µ,9.04,9.16,9.02,9.13,9.14,-0.1,-1.0941,0.7148,2975586,27036106.0,3763064754.0,3763064754.0
