ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-29,'600880,²©Èð´«²¥,5.27,5.34,5.21,5.22,5.24,0.03,0.5725,0.6953,5099101,26843375.0,5761860124.84,3864834156.05
2017-12-28,'600880,²©Èð´«²¥,5.24,5.3,5.22,5.27,5.24,0.0,0.0,0.4983,3654543,19219217.0,5729060162.08,3842833202.6
2017-12-27,'600880,²©Èð´«²¥,5.24,5.3,5.2,5.27,5.27,-0.03,-0.5693,0.3663,2686311,14122036.0,5729060162.08,3842833202.6
2017-12-26,'600880,²©Èð´«²¥,5.27,5.32,5.24,5.25,5.25,0.02,0.381,0.4249,3115712,16428643.0,5761860124.84,3864834156.05
2017-12-25,'600880,²©Èð´«²¥,5.25,5.45,5.24,5.42,5.41,-0.16,-2.9575,0.5212,3822600,20380092.0,5739993483.0,3850166853.75
2017-12-22,'600880,²©Èð´«²¥,5.41,5.47,5.25,5.27,5.3,0.11,2.0755,0.7827,5740020,30808150.0,5914926617.72,3967505272.15
2017-12-21,'600880,²©Èð´«²¥,5.3,5.32,5.19,5.32,5.33,-0.03,-0.5629,0.6771,4965283,26143729.0,5794660087.6,3886835109.5
2017-12-20,'600880,²©Èð´«²¥,5.33,5.55,5.32,5.53,5.55,-0.22,-3.964,0.8993,6595100,35635197.0,5827460050.36,3908836062.95
2017-12-19,'600880,²©Èð´«²¥,5.55,5.61,5.54,5.58,5.58,-0.03,-0.5376,0.9246,6780468,37760812.0,6067993110.6,4070176388.25
2017-12-18,'600880,²©Èð´«²¥,5.58,5.6,5.42,5.48,5.45,0.13,2.3853,1.1289,8279289,45746236.0,6100793073.36,4092177341.7
2017-12-15,'600880,²©Èð´«²¥,5.45,5.51,5.42,5.49,5.48,-0.03,-0.5474,0.5257,3855062,21043067.0,5958659901.4,3996839876.75
2017-12-14,'600880,²©Èð´«²¥,5.48,5.56,5.42,5.49,5.5,-0.02,-0.3636,0.7801,5720848,31379989.0,5991459864.16,4018840830.2
2017-12-13,'600880,²©Èð´«²¥,5.5,5.57,5.44,5.55,5.51,-0.01,-0.1815,0.5171,3792302,20863506.0,6013326506.0,4033508132.5
2017-12-12,'600880,²©Èð´«²¥,5.51,5.67,5.46,5.57,5.58,-0.07,-1.2545,1.4087,10331200,57571394.0,6024259826.92,4040841783.65
2017-12-11,'600880,²©Èð´«²¥,5.58,5.64,5.54,5.62,5.64,-0.06,-1.0638,0.7243,5312047,29631311.0,6100793073.36,4092177341.7
2017-12-08,'600880,²©Èð´«²¥,5.64,5.69,5.48,5.54,5.54,0.1,1.8051,0.9492,6961323,38818172.0,6166392998.88,4136179248.6
2017-12-07,'600880,²©Èð´«²¥,5.54,5.62,5.45,5.47,5.47,0.07,1.2797,1.5797,11585192,64425044.0,6057059789.68,4062842737.1
2017-12-06,'600880,²©Èð´«²¥,5.47,5.54,5.33,5.36,5.37,0.1,1.8622,1.3918,10206867,55677096.0,5980526543.24,4011507179.05
2017-12-05,'600880,²©Èð´«²¥,5.37,5.44,5.23,5.26,5.28,0.09,1.7045,1.1627,8526795,45621554.0,5871193334.04,3938170667.55
2017-12-04,'600880,²©Èð´«²¥,5.28,5.38,5.26,5.37,5.42,-0.14,-2.583,0.8018,5880150,31291439.0,5772793445.76,3872167807.2
2017-12-01,'600880,²©Èð´«²¥,5.42,5.47,5.17,5.19,5.18,0.24,4.6332,1.6332,11977610,64107487.0,5925859938.64,3974838923.3
2017-11-30,'600880,²©Èð´«²¥,5.18,5.22,5.17,5.2,5.22,-0.04,-0.7663,0.3377,2476464,12861896.0,5663460236.56,3798831295.7
2017-11-29,'600880,²©Èð´«²¥,5.22,5.24,5.16,5.21,5.22,0.0,0.0,0.4619,3387720,17585757.0,5707193520.24,3828165900.3
2017-11-28,'600880,²©Èð´«²¥,5.22,5.24,5.15,5.17,5.17,0.05,0.9671,0.4072,2985980,15556821.0,5707193520.24,3828165900.3
2017-11-27,'600880,²©Èð´«²¥,5.17,5.19,5.14,5.15,5.17,0.0,0.0,0.4599,3372480,17436355.0,5652526915.64,3791497644.55
2017-11-24,'600880,²©Èð´«²¥,5.17,5.19,5.12,5.13,5.16,0.01,0.1938,0.5319,3901092,20139582.0,5652526915.64,3791497644.55
2017-11-23,'600880,²©Èð´«²¥,5.16,5.36,5.15,5.34,5.34,-0.18,-3.3708,0.9928,7280729,38153756.0,5641593594.72,3784163993.4
2017-11-22,'600880,²©Èð´«²¥,5.34,5.37,5.31,5.33,5.32,0.02,0.3759,0.4637,3400303,18153810.0,5838393371.28,3916169714.1
2017-11-21,'600880,²©Èð´«²¥,5.32,5.37,5.29,5.33,5.34,-0.02,-0.3745,0.4998,3665522,19529476.0,5816526729.44,3901502411.8
2017-11-20,'600880,²©Èð´«²¥,5.34,5.4,5.25,5.4,5.41,-0.07,-1.2939,0.7782,5706736,30310389.0,5838393371.28,3916169714.1
2017-11-17,'600880,²©Èð´«²¥,5.41,5.71,5.4,5.7,5.68,-0.27,-4.7535,1.2828,9407616,52062809.0,5914926617.72,3967505272.15
2017-11-16,'600880,²©Èð´«²¥,5.68,5.72,5.66,5.68,5.67,0.01,0.1764,0.4937,3620283,20604841.0,6210126282.56,4165513853.2
2017-11-15,'600880,²©Èð´«²¥,5.67,5.7,5.63,5.7,5.7,-0.03,-0.5263,0.5856,4294843,24327571.0,6199192961.64,4158180202.05
2017-11-14,'600880,²©Èð´«²¥,5.7,5.81,5.67,5.79,5.8,-0.1,-1.7241,0.7513,5509424,31606922.0,6231992924.4,4180181155.5
2017-11-13,'600880,²©Èð´«²¥,5.8,5.84,5.73,5.78,5.81,-0.01,-0.1721,1.0676,7829673,45312767.0,6341326133.6,4253517667.0
2017-11-10,'600880,²©Èð´«²¥,5.81,5.83,5.77,5.79,5.8,0.01,0.1724,0.6888,5051351,29309220.0,6352259454.52,4260851318.15
2017-11-09,'600880,²©Èð´«²¥,5.8,5.82,5.77,5.8,5.78,0.02,0.346,0.5886,4316389,25001961.0,6341326133.6,4253517667.0
2017-11-08,'600880,²©Èð´«²¥,5.78,5.86,5.7,5.71,5.74,0.04,0.6969,0.8312,6095484,35373091.0,6319459491.76,4238850364.7
2017-11-07,'600880,²©Èð´«²¥,5.74,5.75,5.68,5.7,5.72,0.02,0.3497,0.541,3967565,22672344.0,6275726208.08,4209515760.1
2017-11-06,'600880,²©Èð´«²¥,5.72,5.73,5.61,5.71,5.68,0.04,0.7042,0.6674,4894721,27786326.0,6253859566.24,4194848457.8
2017-11-03,'600880,²©Èð´«²¥,5.68,5.8,5.64,5.74,5.76,-0.08,-1.3889,0.7742,5677630,32466928.0,6210126282.56,4165513853.2
2017-11-02,'600880,²©Èð´«²¥,5.76,5.9,5.75,5.85,5.87,-0.11,-1.8739,1.0187,7470924,43225236.0,6297592849.92,4224183062.4
2017-11-01,'600880,²©Èð´«²¥,5.87,5.9,5.86,5.9,5.9,-0.03,-0.5085,0.6011,4408409,25915841.0,6417859380.04,4304853225.05
2017-10-31,'600880,²©Èð´«²¥,5.9,5.91,5.8,5.87,5.87,0.03,0.5111,0.7142,5237356,30727800.0,6450659342.8,4326854178.5
2017-10-30,'600880,²©Èð´«²¥,5.87,6.04,5.83,6.02,6.06,-0.19,-3.1353,0.977,7164715,42336654.0,6417859380.04,4304853225.05
2017-10-27,'600880,²©Èð´«²¥,6.06,6.07,6.0,6.05,6.06,0.0,0.0,0.726,5324495,32102122.0,6625592477.52,4444192596.9
2017-10-26,'600880,²©Èð´«²¥,6.06,6.08,6.02,6.04,6.05,0.01,0.1653,0.6173,4527185,27401343.0,6625592477.52,4444192596.9
2017-10-25,'600880,²©Èð´«²¥,6.05,6.05,6.0,6.02,6.03,0.02,0.3317,0.5476,4015610,24193506.0,6614659156.6,4436858945.75
2017-10-24,'600880,²©Èð´«²¥,6.03,6.05,5.99,6.05,6.05,-0.02,-0.3306,0.535,3923598,23589925.0,6592792514.76,4422191643.45
2017-10-23,'600880,²©Èð´«²¥,6.05,6.06,6.0,6.05,6.05,0.0,0.0,0.5701,4180553,25195704.0,6614659156.6,4436858945.75
2017-10-20,'600880,²©Èð´«²¥,6.05,6.06,5.95,6.01,6.0,0.05,0.8333,0.5377,3943245,23735351.0,6614659156.6,4436858945.75
2017-10-19,'600880,²©Èð´«²¥,6.0,6.14,5.98,6.1,6.1,-0.1,-1.6393,1.0006,7337861,44284736.0,6559992552.0,4400190690.0
2017-10-18,'600880,²©Èð´«²¥,6.1,6.21,6.08,6.17,6.17,-0.07,-1.1345,0.6226,4565822,28078132.0,6669325761.2,4473527201.5
2017-10-17,'600880,²©Èð´«²¥,6.17,6.22,6.15,6.17,6.16,0.01,0.1623,0.6681,4899250,30278805.0,6745859007.64,4524862759.55
2017-10-16,'600880,²©Èð´«²¥,6.16,6.34,6.15,6.32,6.34,-0.18,-2.8391,1.2692,9307662,58074236.0,6734925686.72,4517529108.4
2017-10-13,'600880,²©Èð´«²¥,6.34,6.39,6.3,6.32,6.33,0.01,0.158,0.816,5984013,37958429.0,6931725463.28,4649534829.1
2017-10-12,'600880,²©Èð´«²¥,6.33,6.36,6.27,6.35,6.36,-0.03,-0.4717,0.8134,5964826,37704238.0,6920792142.36,4642201177.95
2017-10-11,'600880,²©Èð´«²¥,6.36,6.41,6.32,6.32,6.34,0.02,0.3155,1.0854,7959984,50647862.0,6953592105.12,4664202131.4
2017-10-10,'600880,²©Èð´«²¥,6.34,6.37,6.24,6.26,6.26,0.08,1.278,1.2723,9330573,58745167.0,6931725463.28,4649534829.1
2017-10-09,'600880,²©Èð´«²¥,6.26,6.32,6.22,6.27,6.21,0.05,0.8052,0.9798,7185471,45057335.0,6844258895.92,4590865619.9
2017-09-29,'600880,²©Èð´«²¥,6.21,6.24,6.18,6.24,6.19,0.02,0.3231,0.7873,5773564,35802326.0,6789592291.32,4554197364.15
2017-09-28,'600880,²©Èð´«²¥,6.19,6.25,6.17,6.23,6.21,-0.02,-0.3221,0.8485,6222415,38562892.0,6767725649.48,4539530061.85
2017-09-27,'600880,²©Èð´«²¥,6.21,6.25,6.21,6.22,6.22,-0.01,-0.1608,0.574,4209686,26213085.0,6789592291.32,4554197364.15
2017-09-26,'600880,²©Èð´«²¥,6.22,6.29,6.19,6.21,6.21,0.01,0.161,0.7188,5271374,32794920.0,6800525612.24,4561531015.3
2017-09-25,'600880,²©Èð´«²¥,6.21,6.39,6.2,6.39,6.38,-0.17,-2.6646,1.2187,8937165,56197758.0,6789592291.32,4554197364.15
2017-09-22,'600880,²©Èð´«²¥,6.38,6.42,6.33,6.42,6.42,-0.04,-0.6231,1.2087,8864131,56448940.0,6975458746.96,4678869433.7
2017-09-21,'600880,²©Èð´«²¥,6.42,6.54,6.41,6.54,6.52,-0.1,-1.5337,1.1873,8707200,56352200.0,7019192030.64,4708204038.3
2017-09-20,'600880,²©Èð´«²¥,6.52,6.55,6.45,6.47,6.49,0.03,0.4622,1.2726,9332905,60784852.0,7128525239.84,4781540549.8
2017-09-19,'600880,²©Èð´«²¥,6.49,6.54,6.44,6.51,6.52,-0.03,-0.4601,1.3866,10168516,65977757.0,7095725277.08,4759539596.35
2017-09-18,'600880,²©Èð´«²¥,6.52,6.58,6.46,6.5,6.55,-0.03,-0.458,2.067,15158544,98847161.0,7128525239.84,4781540549.8
2017-09-15,'600880,²©Èð´«²¥,6.55,6.58,6.35,6.38,6.37,0.18,2.8257,3.5609,26114703,169773029.0,7161325202.6,4803541503.25
2017-09-14,'600880,²©Èð´«²¥,6.37,6.41,6.34,6.36,6.38,-0.01,-0.1567,1.0237,7507719,47848034.0,6964525426.04,4671535782.55
2017-09-13,'600880,²©Èð´«²¥,6.38,6.46,6.35,6.4,6.41,-0.03,-0.468,1.1992,8794700,56248791.0,6975458746.96,4678869433.7
2017-09-12,'600880,²©Èð´«²¥,6.41,6.46,6.33,6.37,6.39,0.02,0.313,1.8193,13342369,85227431.0,7008258709.72,4700870387.15
2017-09-11,'600880,²©Èð´«²¥,6.39,6.4,6.34,6.39,6.37,0.02,0.314,1.0152,7444907,47421866.0,6986392067.88,4686203084.85
2017-09-08,'600880,²©Èð´«²¥,6.37,6.45,6.33,6.42,6.43,-0.06,-0.9331,1.0338,7581729,48411577.0,6964525426.04,4671535782.55
2017-09-07,'600880,²©Èð´«²¥,6.43,6.49,6.38,6.41,6.41,0.02,0.312,1.4797,10851566,69849797.0,7030125351.56,4715537689.45
2017-09-06,'600880,²©Èð´«²¥,6.41,6.43,6.34,6.43,6.43,-0.02,-0.311,0.9102,6674749,42614069.0,7008258709.72,4700870387.15
2017-09-05,'600880,²©Èð´«²¥,6.43,6.46,6.38,6.45,6.45,-0.02,-0.3101,0.9413,6903107,44327994.0,7030125351.56,4715537689.45
2017-09-04,'600880,²©Èð´«²¥,6.45,6.5,6.41,6.47,6.46,-0.01,-0.1548,1.2603,9242728,59711814.0,7051991993.4,4730204991.75
2017-09-01,'600880,²©Èð´«²¥,6.46,6.47,6.37,6.43,6.43,0.03,0.4666,1.1587,8497458,54574593.0,7062925314.32,4737538642.9
2017-08-31,'600880,²©Èð´«²¥,6.43,6.45,6.37,6.45,6.41,0.02,0.312,1.0491,7693763,49332206.0,7030125351.56,4715537689.45
2017-08-30,'600880,²©Èð´«²¥,6.41,6.47,6.31,6.33,6.31,0.1,1.5848,1.7864,13100710,83864313.0,7008258709.72,4700870387.15
2017-08-29,'600880,²©Èð´«²¥,6.31,6.37,6.28,6.35,6.36,-0.05,-0.7862,0.8381,6146665,38891857.0,6898925500.52,4627533875.65
2017-08-28,'600880,²©Èð´«²¥,6.36,6.38,6.24,6.32,6.33,0.03,0.4739,0.9831,7209608,45802361.0,6953592105.12,4664202131.4
2017-08-25,'600880,²©Èð´«²¥,6.33,6.35,6.23,6.25,6.24,0.09,1.4423,0.7764,5694072,35895236.0,6920792142.36,4642201177.95
2017-08-24,'600880,²©Èð´«²¥,6.24,6.29,6.21,6.29,6.29,-0.05,-0.7949,0.4987,3657423,22885915.0,6822392254.08,4576198317.6
2017-08-23,'600880,²©Èð´«²¥,6.29,6.34,6.27,6.33,6.32,-0.03,-0.4747,0.6203,4548728,28646833.0,6877058858.68,4612866573.35
2017-08-22,'600880,²©Èð´«²¥,6.32,6.39,6.31,6.39,6.41,-0.09,-1.4041,0.757,5551606,35177802.0,6909858821.44,4634867526.8
2017-08-21,'600880,²©Èð´«²¥,6.41,6.44,6.32,6.35,6.33,0.08,1.2638,0.8285,6075821,38821448.0,7008258709.72,4700870387.15
2017-08-18,'600880,²©Èð´«²¥,6.33,6.43,6.3,6.38,6.42,-0.09,-1.4019,0.8754,6420005,40797899.0,6920792142.36,4642201177.95
2017-08-17,'600880,²©Èð´«²¥,6.42,6.47,6.31,6.37,6.36,0.06,0.9434,1.4897,10925188,69816052.0,7019192030.64,4708204038.3
2017-08-16,'600880,²©Èð´«²¥,6.36,6.39,6.26,6.29,6.3,0.06,0.9524,1.1218,8226904,52179664.0,6953592105.12,4664202131.4
2017-08-15,'600880,²©Èð´«²¥,6.3,6.38,6.26,6.33,6.32,-0.02,-0.3165,0.6373,4673859,29466873.0,6887992179.6,4620200224.5
2017-08-14,'600880,²©Èð´«²¥,6.32,6.35,6.15,6.15,6.17,0.15,2.4311,0.8965,6574783,41258322.0,6909858821.44,4634867526.8
2017-08-11,'600880,²©Èð´«²¥,6.17,6.25,6.15,6.21,6.22,-0.05,-0.8039,0.8773,6433689,39902443.0,6745859007.64,4524862759.55
2017-08-10,'600880,²©Èð´«²¥,6.22,6.29,6.2,6.26,6.29,-0.07,-1.1129,0.7566,5548467,34619416.0,6800525612.24,4561531015.3
2017-08-09,'600880,²©Èð´«²¥,6.29,6.31,6.24,6.29,6.27,0.02,0.319,0.7786,5709767,35813354.0,6877058858.68,4612866573.35
