ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-29,'600624,¸´µ©¸´»ª,6.65,6.65,6.6,6.61,6.6,0.05,0.7576,0.2311,1582239,10482883.0,4553334866.5,4553334866.5
2017-12-28,'600624,¸´µ©¸´»ª,6.6,6.62,6.53,6.58,6.57,0.03,0.4566,0.2037,1395098,9199534.0,4519099266.0,4519099266.0
2017-12-27,'600624,¸´µ©¸´»ª,6.57,6.63,6.55,6.57,6.6,-0.03,-0.4545,0.2534,1735260,11438776.0,4498557905.7,4498557905.7
2017-12-26,'600624,¸´µ©¸´»ª,6.6,6.61,6.53,6.56,6.57,0.03,0.4566,0.2784,1906433,12529065.0,4519099266.0,4519099266.0
2017-12-25,'600624,¸´µ©¸´»ª,6.57,6.7,6.52,6.7,6.7,-0.13,-1.9403,0.3775,2584503,17034568.0,4498557905.7,4498557905.7
2017-12-22,'600624,¸´µ©¸´»ª,6.7,6.73,6.64,6.67,6.67,0.03,0.4498,0.213,1458106,9766198.0,4587570467.0,4587570467.0
2017-12-21,'600624,¸´µ©¸´»ª,6.67,6.72,6.61,6.67,6.66,0.01,0.1502,0.2219,1519078,10134144.0,4567029106.7,4567029106.7
2017-12-20,'600624,¸´µ©¸´»ª,6.66,6.79,6.65,6.79,6.79,-0.13,-1.9146,0.3468,2374816,15938897.0,4560181986.6,4560181986.6
2017-12-19,'600624,¸´µ©¸´»ª,6.79,6.8,6.75,6.75,6.76,0.03,0.4438,0.2706,1852681,12554671.0,4649194547.9,4649194547.9
2017-12-18,'600624,¸´µ©¸´»ª,6.76,6.82,6.71,6.8,6.84,-0.08,-1.1696,0.4108,2813003,19012552.0,4628653187.6,4628653187.6
2017-12-15,'600624,¸´µ©¸´»ª,6.84,6.89,6.7,6.73,6.73,0.11,1.6345,0.6528,4469579,30552871.0,4683430148.4,4683430148.4
2017-12-14,'600624,¸´µ©¸´»ª,6.73,6.79,6.66,6.79,6.8,-0.07,-1.0294,0.4082,2794680,18757049.0,4608111827.3,4608111827.3
2017-12-13,'600624,¸´µ©¸´»ª,6.8,6.8,6.7,6.7,6.7,0.1,1.4925,0.2929,2005607,13555385.0,4656041668.0,4656041668.0
2017-12-12,'600624,¸´µ©¸´»ª,6.7,6.81,6.68,6.81,6.81,-0.11,-1.6153,0.2823,1933260,13056532.0,4587570467.0,4587570467.0
2017-12-11,'600624,¸´µ©¸´»ª,6.81,6.81,6.7,6.73,6.73,0.08,1.1887,0.3122,2137743,14491160.0,4662888788.1,4662888788.1
2017-12-08,'600624,¸´µ©¸´»ª,6.73,6.75,6.64,6.68,6.66,0.07,1.0511,0.2212,1514243,10178790.0,4608111827.3,4608111827.3
2017-12-07,'600624,¸´µ©¸´»ª,6.66,6.73,6.63,6.71,6.71,-0.05,-0.7452,0.1935,1324926,8848016.0,4560181986.6,4560181986.6
2017-12-06,'600624,¸´µ©¸´»ª,6.71,6.73,6.5,6.57,6.55,0.16,2.4427,0.4434,3035955,20236811.0,4594417587.1,4594417587.1
2017-12-05,'600624,¸´µ©¸´»ª,6.55,6.81,6.53,6.79,6.8,-0.25,-3.6765,0.5008,3428799,22895364.0,4484863665.5,4484863665.5
2017-12-04,'600624,¸´µ©¸´»ª,6.8,6.86,6.76,6.86,6.86,-0.06,-0.8746,0.27,1848931,12597208.0,4656041668.0,4656041668.0
2017-12-01,'600624,¸´µ©¸´»ª,6.86,6.88,6.77,6.77,6.8,0.06,0.8824,0.2917,1996970,13660782.0,4697124388.6,4697124388.6
2017-11-30,'600624,¸´µ©¸´»ª,6.8,6.92,6.77,6.88,6.92,-0.12,-1.7341,0.5355,3666638,25084436.0,4656041668.0,4656041668.0
2017-11-29,'600624,¸´µ©¸´»ª,6.92,6.97,6.75,6.78,6.76,0.16,2.3669,0.8072,5527329,38030421.0,4738207109.2,4738207109.2
2017-11-28,'600624,¸´µ©¸´»ª,6.76,6.77,6.64,6.64,6.64,0.12,1.8072,0.2668,1827133,12270480.0,4628653187.6,4628653187.6
2017-11-27,'600624,¸´µ©¸´»ª,6.64,6.79,6.63,6.74,6.74,-0.1,-1.4837,0.3328,2278417,15296326.0,4546487746.4,4546487746.4
2017-11-24,'600624,¸´µ©¸´»ª,6.74,6.77,6.69,6.69,6.69,0.05,0.7474,0.2585,1769956,11930627.0,4614958947.4,4614958947.4
2017-11-23,'600624,¸´µ©¸´»ª,6.69,6.9,6.67,6.87,6.87,-0.18,-2.6201,0.5329,3648738,24786664.0,4580723346.9,4580723346.9
2017-11-22,'600624,¸´µ©¸´»ª,6.87,6.95,6.83,6.85,6.85,0.02,0.292,0.449,3074093,21127715.0,4703971508.7,4703971508.7
2017-11-21,'600624,¸´µ©¸´»ª,6.85,6.92,6.8,6.87,6.9,-0.05,-0.7246,0.3836,2626344,17995700.0,4690277268.5,4690277268.5
2017-11-20,'600624,¸´µ©¸´»ª,6.9,6.92,6.66,6.9,6.84,0.06,0.8772,0.5431,3718889,25152173.0,4724512869.0,4724512869.0
2017-11-17,'600624,¸´µ©¸´»ª,6.84,7.17,6.8,7.13,7.15,-0.31,-4.3357,0.7882,5396745,37664553.0,4683430148.4,4683430148.4
2017-11-16,'600624,¸´µ©¸´»ª,7.15,7.24,7.11,7.12,7.16,-0.01,-0.1397,0.3398,2326716,16717462.0,4895690871.5,4895690871.5
2017-11-15,'600624,¸´µ©¸´»ª,7.16,7.23,7.08,7.23,7.24,-0.08,-1.105,0.5187,3551698,25413629.0,4902537991.6,4902537991.6
2017-11-14,'600624,¸´µ©¸´»ª,7.24,7.36,7.22,7.36,7.35,-0.11,-1.4966,0.4615,3159605,23008786.0,4957314952.4,4957314952.4
2017-11-13,'600624,¸´µ©¸´»ª,7.35,7.43,7.29,7.38,7.41,-0.06,-0.8097,0.6385,4371881,32048284.0,5032633273.5,5032633273.5
2017-11-10,'600624,¸´µ©¸´»ª,7.41,7.46,7.21,7.25,7.26,0.15,2.0661,1.0025,6864132,50533732.0,5073715994.1,5073715994.1
2017-11-09,'600624,¸´µ©¸´»ª,7.26,7.28,7.19,7.24,7.27,-0.01,-0.1376,0.4328,2963294,21418107.0,4971009192.6,4971009192.6
2017-11-08,'600624,¸´µ©¸´»ª,7.27,7.33,7.22,7.25,7.21,0.06,0.8322,0.6521,4464971,32525025.0,4977856312.7,4977856312.7
2017-11-07,'600624,¸´µ©¸´»ª,7.21,7.21,7.13,7.17,7.17,0.04,0.5579,0.3936,2695128,19346811.0,4936773592.1,4936773592.1
2017-11-06,'600624,¸´µ©¸´»ª,7.17,7.19,7.05,7.05,7.08,0.09,1.2712,0.475,3252345,23201926.0,4909385111.7,4909385111.7
2017-11-03,'600624,¸´µ©¸´»ª,7.08,7.29,7.0,7.25,7.24,-0.16,-2.2099,1.2902,8833865,62915817.0,4847761030.8,4847761030.8
2017-11-02,'600624,¸´µ©¸´»ª,7.24,7.45,7.24,7.41,7.45,-0.21,-2.8188,0.7997,5475509,40047395.0,4957314952.4,4957314952.4
2017-11-01,'600624,¸´µ©¸´»ª,7.45,7.53,7.41,7.5,7.53,-0.08,-1.0624,0.5727,3921213,29273249.0,5101104474.5,5101104474.5
2017-10-31,'600624,¸´µ©¸´»ª,7.53,7.54,7.35,7.38,7.41,0.12,1.6194,0.6439,4408653,32885616.0,5155881435.3,5155881435.3
2017-10-30,'600624,¸´µ©¸´»ª,7.41,7.68,7.35,7.68,7.7,-0.29,-3.7662,1.256,8599711,64057288.0,5073715994.1,5073715994.1
2017-10-27,'600624,¸´µ©¸´»ª,7.7,7.87,7.66,7.85,7.85,-0.15,-1.9108,1.144,7833379,60622152.0,5272282477.0,5272282477.0
2017-10-26,'600624,¸´µ©¸´»ª,7.85,7.91,7.82,7.9,7.86,-0.01,-0.1272,0.6449,4415436,34723269.0,5374989278.5,5374989278.5
2017-10-25,'600624,¸´µ©¸´»ª,7.86,7.99,7.81,7.98,7.93,-0.07,-0.8827,0.7965,5453904,42950707.0,5381836398.6,5381836398.6
2017-10-24,'600624,¸´µ©¸´»ª,7.93,8.04,7.87,7.99,8.02,-0.09,-1.1222,0.8487,5811079,46219326.0,5429766239.3,5429766239.3
2017-10-23,'600624,¸´µ©¸´»ª,8.02,8.03,7.86,7.86,7.92,0.1,1.2626,0.7615,5213835,41513363.0,5491390320.2,5491390320.2
2017-10-20,'600624,¸´µ©¸´»ª,7.92,7.95,7.75,7.76,7.77,0.15,1.9305,0.7653,5239853,41225544.0,5422919119.2,5422919119.2
