日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-29,'600807,天业股份,0.0,0.0,0.0,0.0,10.01,None,None,0.0,0,0.0,8855193657.31,7878054824.64
2017-12-28,'600807,天业股份,0.0,0.0,0.0,0.0,10.01,None,None,0.0,0,0.0,8855193657.31,7878054824.64
2017-12-27,'600807,天业股份,0.0,0.0,0.0,0.0,10.01,None,None,0.0,0,0.0,8855193657.31,7878054824.64
2017-12-26,'600807,天业股份,0.0,0.0,0.0,0.0,10.01,None,None,0.0,0,0.0,8855193657.31,7878054824.64
2017-12-25,'600807,天业股份,0.0,0.0,0.0,0.0,10.01,None,None,0.0,0,0.0,8855193657.31,7878054824.64
2017-12-22,'600807,天业股份,10.01,10.26,9.51,9.54,9.54,0.47,4.9266,9.9012,77924328,778287797.0,8855193657.31,7878054824.64
2017-12-21,'600807,天业股份,9.54,9.87,9.52,9.76,9.65,-0.11,-1.1399,5.0578,39806150,384906408.0,8439415333.74,7508156146.56
2017-12-20,'600807,天业股份,9.65,9.7,9.37,9.55,9.55,0.1,1.0471,5.5935,44021786,420399625.0,8536725154.15,7594728177.6
2017-12-19,'600807,天业股份,9.55,9.64,9.41,9.45,9.39,0.16,1.7039,4.6552,36637540,348297001.0,8448261681.05,7516026331.2
2017-12-18,'600807,天业股份,9.39,10.15,9.34,10.14,10.12,-0.73,-7.2134,8.598,67667510,653796069.0,8306720124.09,7390103376.96
2017-12-15,'600807,天业股份,10.12,10.35,10.11,10.13,10.24,-0.12,-1.1719,5.6782,44688333,456269815.0,8952503477.72,7964626855.68
2017-12-14,'600807,天业股份,10.24,10.39,10.03,10.1,10.17,0.07,0.6883,6.6046,51979567,529494517.0,9058659645.44,8059069071.36
2017-12-13,'600807,天业股份,10.17,10.19,9.84,10.01,10.12,0.05,0.4941,7.2734,57242736,572906975.0,8996735214.27,8003977778.88
2017-12-12,'600807,天业股份,10.12,10.74,10.11,10.65,10.74,-0.62,-5.7728,9.9715,78477327,815632875.0,8952503477.72,7964626855.68
2017-12-11,'600807,天业股份,10.74,10.88,10.36,10.41,10.51,0.23,2.1884,11.2963,88903597,947632684.0,9500977010.94,8452578303.36
2017-12-08,'600807,天业股份,10.51,10.84,10.48,10.59,10.78,-0.27,-2.5046,11.1083,87424261,928505665.0,9297511022.81,8271564056.64
2017-12-07,'600807,天业股份,10.78,11.09,10.26,10.42,10.49,0.29,2.7645,16.1475,127084029,1361719835.0,9536362400.18,8484059041.92
2017-12-06,'600807,天业股份,10.49,10.52,10.13,10.38,10.32,0.17,1.6473,8.2816,65177970,674333877.0,9279818328.19,8255823687.36
2017-12-05,'600807,天业股份,10.32,10.68,10.06,10.53,10.55,-0.23,-2.1801,10.3186,81209619,845622046.0,9129430423.92,8122030548.48
2017-12-04,'600807,天业股份,10.55,10.81,10.35,10.71,10.99,-0.44,-4.0036,12.8367,101026932,1068281221.0,9332896412.05,8303044795.2
2017-12-01,'600807,天业股份,10.99,11.94,10.95,11.83,12.06,-1.07,-8.8723,17.7998,140087509,1605561912.0,9722135693.69,8649332919.36
2017-11-30,'600807,天业股份,12.06,12.57,11.82,12.57,12.56,-0.5,-3.9809,11.778,92694686,1127047420.0,10668694855.9,9491442675.84
2017-11-29,'600807,天业股份,12.56,13.02,12.21,12.81,12.96,-0.4,-3.0864,9.6377,75850750,955273518.0,11111012221.4,9884951907.84
2017-11-28,'600807,天业股份,12.96,12.99,12.23,12.61,12.7,0.26,2.0472,9.5018,74780900,947209671.0,11464866113.8,10199759293.4
